d,p_los,p_ref_perp,p_tot_perp,p_ref_par,p_tot_par
4.043927879850973568e+03,-1.121880952774560853e+02,-1.122019123538731975e+02,-1.208060744130298758e+02,-1.123784279473173484e+02,-1.208992477532911636e+02
4.067285442703737317e+03,-1.122381200702181161e+02,-1.122518577077508439e+02,-1.209055055164228207e+02,-1.124273595317954459e+02,-1.209981766805985615e+02
4.090777917888920456e+03,-1.122881448654967471e+02,-1.123018035213766410e+02,-1.210049434968015447e+02,-1.124762973992143031e+02,-1.210971153421710937e+02
4.114406084654667211e+03,-1.123381696632632156e+02,-1.123517497920842487e+02,-1.211043882755924272e+02,-1.125252415134434472e+02,-1.211960636433362311e+02
4.138170726750025096e+03,-1.123881944634889862e+02,-1.124016965172229447e+02,-1.212038397777970715e+02,-1.125741918385605658e+02,-1.212950214930825865e+02
4.162072632450944184e+03,-1.124382192661459214e+02,-1.124516436941574966e+02,-1.213032979258012034e+02,-1.126231483388503563e+02,-1.213939887978750392e+02
4.186112594586423256e+03,-1.124882440712061538e+02,-1.125015913202681048e+02,-1.214027626447535937e+02,-1.126721109788032607e+02,-1.214929654670272186e+02
4.210291410564813305e+03,-1.125382688786421852e+02,-1.125515393929503318e+02,-1.215022338618594233e+02,-1.127210797231143005e+02,-1.215919514119954385e+02
4.234609882400251990e+03,-1.125882936884267735e+02,-1.126014879096149173e+02,-1.216017115007365419e+02,-1.127700545366818972e+02,-1.216909465407403275e+02
4.259068816739290924e+03,-1.126383185005330603e+02,-1.126514368676878064e+02,-1.217011954918069563e+02,-1.128190353846066927e+02,-1.217899507681067206e+02
4.283669024887632986e+03,-1.126883433149344427e+02,-1.127013862646100222e+02,-1.218006857617582170e+02,-1.128680222321904125e+02,-1.218889640052960601e+02
4.308411322837051557e+03,-1.127383681316046022e+02,-1.127513360978374806e+02,-1.219001822390567327e+02,-1.129170150449346011e+02,-1.219879861653730586e+02
4.333296531292454347e+03,-1.127883929505176042e+02,-1.128012863648410473e+02,-1.219996848531932585e+02,-1.129660137885395699e+02,-1.220870171625118559e+02
4.358325475699109120e+03,-1.128384177716477552e+02,-1.128512370631063391e+02,-1.220991935382381257e+02,-1.130150184289032325e+02,-1.221860569155465868e+02
4.383498986270023124e+03,-1.128884425949696606e+02,-1.129011881901337233e+02,-1.221987082212572631e+02,-1.130640289321198964e+02,-1.222851053363998233e+02
4.408817898013470767e+03,-1.129384674204581671e+02,-1.129511397434381479e+02,-1.222982288381034266e+02,-1.131130452644791973e+02,-1.223841623458559980e+02
4.434283050760708647e+03,-1.129884922480885336e+02,-1.130010917205490983e+02,-1.223977553196143901e+02,-1.131620673924648912e+02,-1.224832278597742174e+02
4.459895289193826102e+03,-1.130385170778362038e+02,-1.130510441190105269e+02,-1.224972876024745005e+02,-1.132110952827538313e+02,-1.225823017999375679e+02
4.485655462873755823e+03,-1.130885419096769198e+02,-1.131009969363806817e+02,-1.225968256166496246e+02,-1.132601289022147739e+02,-1.226813840815012497e+02
4.511564426268464558e+03,-1.131385667435867219e+02,-1.131509501702321785e+02,-1.226963692993249424e+02,-1.133091682179073132e+02,-1.227804746269148239e+02
4.537623038781288415e+03,-1.131885915795419066e+02,-1.132009038181517440e+02,-1.227959185882562565e+02,-1.133582131970807296e+02,-1.228795733592802009e+02
4.563832164779447339e+03,-1.132386164175190544e+02,-1.132508578777402590e+02,-1.228954734179134078e+02,-1.134072638071729386e+02,-1.229786801984988927e+02
4.590192673622699658e+03,-1.132886412574950157e+02,-1.133008123466125738e+02,-1.229950337269164038e+02,-1.134563200158093679e+02,-1.230777950686996434e+02
4.616705439692199434e+03,-1.133386660994468684e+02,-1.133507672223974936e+02,-1.230945994527089624e+02,-1.135053817908019056e+02,-1.231769178929172170e+02
4.643371342419491157e+03,-1.133886909433520174e+02,-1.134007225027377501e+02,-1.231941705352932672e+02,-1.135544491001477638e+02,-1.232760485968227044e+02
4.670191266315676330e+03,-1.134387157891880804e+02,-1.134506781852897177e+02,-1.232937469125687358e+02,-1.136035219120284978e+02,-1.233751871040670665e+02
4.697166101000760136e+03,-1.134887406369329454e+02,-1.135006342677235409e+02,-1.233933285279855596e+02,-1.136526001948088549e+02,-1.234743333439256503e+02
4.724296741233152716e+03,-1.135387654865647420e+02,-1.135505907477229783e+02,-1.234929153188568165e+02,-1.137016839170357372e+02,-1.235734872396228070e+02
4.751584086939358713e+03,-1.135887903380618837e+02,-1.136005476229853031e+02,-1.235925072295091525e+02,-1.137507730474372067e+02,-1.236726487214677377e+02
4.779029043243809610e+03,-1.136388151914029976e+02,-1.136505048912212033e+02,-1.236921042002943238e+02,-1.137998675549213345e+02,-1.237718177158776456e+02
4.806632520498909798e+03,-1.136888400465669378e+02,-1.137004625501547963e+02,-1.237917061761718287e+02,-1.138489674085752483e+02,-1.238709941539504484e+02
4.834395434315219063e+03,-1.137388649035328569e+02,-1.137504205975234299e+02,-1.238913130987311888e+02,-1.138980725776640668e+02,-1.239701779634955727e+02
4.862318705591826074e+03,-1.137888897622801210e+02,-1.138003790310776537e+02,-1.239909249148966808e+02,-1.139471830316298337e+02,-1.240693690777284672e+02
4.890403260546895581e+03,-1.138389146227883089e+02,-1.138503378485812618e+02,-1.240905415656267792e+02,-1.139962987400905945e+02,-1.241685674239823101e+02
4.918650030748394784e+03,-1.138889394850372838e+02,-1.139002970478109944e+02,-1.241901629995517737e+02,-1.140454196728392731e+02,-1.242677729373299798e+02
4.947059953144975225e+03,-1.139389643490070796e+02,-1.139502566265565378e+02,-1.242897891616090931e+02,-1.140945457998426917e+02,-1.243669855492316714e+02
4.975633970097081146e+03,-1.139889892146779857e+02,-1.140002165826206095e+02,-1.243894199978149686e+02,-1.141436770912405905e+02,-1.244662051923006771e+02
5.004373029408186994e+03,-1.140390140820305334e+02,-1.140501769138186461e+02,-1.244890554577113875e+02,-1.141928135173446321e+02,-1.245654318027475114e+02
5.033278084356240470e+03,-1.140890389510454668e+02,-1.141001376179788451e+02,-1.245886954893695133e+02,-1.142419550486373794e+02,-1.246646653153881914e+02
5.062350093725284751e+03,-1.141390638217037576e+02,-1.141500986929421089e+02,-1.246883400375825914e+02,-1.142911016557712998e+02,-1.247639056618387912e+02
5.091590021837262611e+03,-1.141890886939865624e+02,-1.142000601365619303e+02,-1.247879890555417006e+02,-1.143402533095678564e+02,-1.248631527821780196e+02
5.120998838584002442e+03,-1.142391135678752931e+02,-1.142500219467043223e+02,-1.248876424913799497e+02,-1.143894099810164420e+02,-1.249624066115057275e+02
5.150577519459375253e+03,-1.142891384433515469e+02,-1.142999841212476895e+02,-1.249873002956521049e+02,-1.144385716412734268e+02,-1.250616670874140084e+02
5.180327045591680871e+03,-1.143391633203971480e+02,-1.143499466580828852e+02,-1.250869624187428855e+02,-1.144877382616612351e+02,-1.251609341473977253e+02
5.210248403776168743e+03,-1.143891881989941197e+02,-1.143999095551130409e+02,-1.251866288125163180e+02,-1.145369098136673927e+02,-1.252602077305020458e+02
5.240342586507780652e+03,-1.144392130791246842e+02,-1.144498728102535097e+02,-1.252862994285378448e+02,-1.145860862689435180e+02,-1.253594877755456878e+02
5.270610592014065332e+03,-1.144892379607713053e+02,-1.144998364214318087e+02,-1.253859742206175696e+02,-1.146352675993043704e+02,-1.254587742236612939e+02
5.301053424288296810e+03,-1.145392628439165890e+02,-1.145498003865875205e+02,-1.254856531395071642e+02,-1.146844537767269969e+02,-1.255580670129975971e+02
5.331672093122776459e+03,-1.145892877285434110e+02,-1.145997647036722498e+02,-1.255853361407156967e+02,-1.147336447733496954e+02,-1.256573660865263946e+02
5.362467614142307866e+03,-1.146393126146347754e+02,-1.146497293706495668e+02,-1.256850231774346582e+02,-1.147828405614711613e+02,-1.257566713849748510e+02
5.393441008837920890e+03,-1.146893375021738990e+02,-1.146996943854948512e+02,-1.257847142057772061e+02,-1.148320411135494794e+02,-1.258559828520586308e+02
5.424593304600729425e+03,-1.147393623911442262e+02,-1.147496597461953627e+02,-1.258844091793710049e+02,-1.148812464022012705e+02,-1.259553004290804381e+02
5.455925534756016532e+03,-1.147893872815293719e+02,-1.147996254507500424e+02,-1.259841080528404405e+02,-1.149304564002007396e+02,-1.260546240584077680e+02
5.487438738597509655e+03,-1.148394121733130930e+02,-1.148495914971694845e+02,-1.260838107854131636e+02,-1.149796710804788660e+02,-1.261539536870754432e+02
5.519133961421860477e+03,-1.148894370664794167e+02,-1.148995578834759215e+02,-1.261835173299556914e+02,-1.150288904161222661e+02,-1.262532892558324704e+02
5.551012254563295755e+03,-1.149394619610124835e+02,-1.149495246077030544e+02,-1.262832276474943285e+02,-1.150781143803725399e+02,-1.263526307136470308e+02
5.583074675428521914e+03,-1.149894868568966331e+02,-1.149994916678960664e+02,-1.263829416962268510e+02,-1.151273429466252907e+02,-1.264519780067296750e+02
5.615322287531776965e+03,-1.150395117541164183e+02,-1.150494590621115663e+02,-1.264826594294935092e+02,-1.151765760884291723e+02,-1.265513310765061163e+02
5.647756160530115267e+03,-1.150895366526565340e+02,-1.150994267884174036e+02,-1.265823808106043913e+02,-1.152258137794850512e+02,-1.266506898744281528e+02
5.680377370258886913e+03,-1.151395615525018457e+02,-1.151493948448927682e+02,-1.266821057941419042e+02,-1.152750559936451822e+02,-1.267500543432960853e+02
5.713186998767421755e+03,-1.151895864536374177e+02,-1.151993632296279770e+02,-1.267818343446557776e+02,-1.153243027049122560e+02,-1.268494244359330310e+02
5.746186134354928981e+03,-1.152396113560484849e+02,-1.152493319407244883e+02,-1.268815664177438691e+02,-1.153735538874385611e+02,-1.269488000962860212e+02
5.779375871606573128e+03,-1.152896362597204103e+02,-1.152993009762948162e+02,-1.269813019770391804e+02,-1.154228095155251310e+02,-1.270481812763939331e+02
5.812757311429815672e+03,-1.153396611646387839e+02,-1.153492703344624601e+02,-1.270810409827549137e+02,-1.154720695636208774e+02,-1.271475679249450650e+02
5.846331561090905780e+03,-1.153896860707892955e+02,-1.153992400133618617e+02,-1.271807833934573040e+02,-1.155213340063216947e+02,-1.272469599890472836e+02
5.880099734251622067e+03,-1.154397109781578621e+02,-1.154492100111383195e+02,-1.272805291757385362e+02,-1.155706028183697072e+02,-1.273463574238901970e+02
5.914062951006204457e+03,-1.154897358867305286e+02,-1.154991803259479042e+02,-1.273802782866457619e+02,-1.156198759746523592e+02,-1.274457601751931861e+02
5.948222337918514313e+03,-1.155397607964935105e+02,-1.155491509559574581e+02,-1.274800306951278372e+02,-1.156691534502015628e+02,-1.275451682006278986e+02
5.982579028059404664e+03,-1.155897857074331512e+02,-1.155991218993444818e+02,-1.275797863563972783e+02,-1.157184352201929016e+02,-1.276445814442084270e+02
6.017134161044281427e+03,-1.156398106195359929e+02,-1.156490931542970344e+02,-1.276795452415299224e+02,-1.157677212599447500e+02,-1.277439998658577878e+02
6.051888883070941120e+03,-1.156898355327887202e+02,-1.156990647190138191e+02,-1.277793073116405935e+02,-1.158170115449175626e+02,-1.278434234156117952e+02
6.086844346957565904e+03,-1.157398604471781454e+02,-1.157490365917039412e+02,-1.278790725276597726e+02,-1.158663060507129501e+02,-1.279428520433845904e+02
6.122001712180970571e+03,-1.157898853626912796e+02,-1.157990087705869371e+02,-1.279788408584185788e+02,-1.159156047530728841e+02,-1.280422857070443285e+02
6.157362144915057797e+03,-1.158399102793152053e+02,-1.158489812538927453e+02,-1.280786122684947657e+02,-1.159649076278788726e+02,-1.281417243602723772e+02
6.192926818069511683e+03,-1.158899351970372749e+02,-1.158989540398615929e+02,-1.281783867242082806e+02,-1.160142146511512493e+02,-1.282411679585516708e+02
6.228696911328675014e+03,-1.159399601158448263e+02,-1.159489271267438681e+02,-1.282781641873717149e+02,-1.160635257990482359e+02,-1.283406164529240243e+02
6.264673611190719384e+03,-1.159899850357254820e+02,-1.159989005128002475e+02,-1.283779446276174951e+02,-1.161128410478652597e+02,-1.284400698023030998e+02
6.300858111006973559e+03,-1.160400099566669496e+02,-1.160488741963014405e+02,-1.284777280120532055e+02,-1.161621603740341016e+02,-1.285395279631410119e+02
6.337251611021515600e+03,-1.160900348786570646e+02,-1.160988481755282749e+02,-1.285775143051158409e+02,-1.162114837541221135e+02,-1.286389908892823826e+02
6.373855318410986911e+03,-1.161400598016838330e+02,-1.161488224487715399e+02,-1.286773034790485042e+02,-1.162608111648314804e+02,-1.287384585424290151e+02
6.410670447324628185e+03,-1.161900847257353462e+02,-1.161987970143320013e+02,-1.287770954969579691e+02,-1.163101425829983668e+02,-1.288379308752159602e+02
6.447698218924565481e+03,-1.162401096507999085e+02,-1.162487718705202724e+02,-1.288768903275260982e+02,-1.163594779855922781e+02,-1.289374078459063071e+02
6.484939861426288189e+03,-1.162901345768659098e+02,-1.162987470156567724e+02,-1.289766879429409130e+02,-1.164088173497150649e+02,-1.290368894163242999e+02
6.522396610139427139e+03,-1.163401595039218819e+02,-1.163487224480717543e+02,-1.290764883080529728e+02,-1.164581606526003839e+02,-1.291363755410232272e+02
6.560069707508703686e+03,-1.163901844319564560e+02,-1.163986981661051061e+02,-1.291762913910292241e+02,-1.165075078716128871e+02,-1.292358661779272211e+02
6.597960403155152562e+03,-1.164402093609584483e+02,-1.164486741681063933e+02,-1.292760971655814330e+02,-1.165568589842473415e+02,-1.293353612905570742e+02
6.636069953917564817e+03,-1.164902342909167885e+02,-1.164986504524348163e+02,-1.293759056022051936e+02,-1.166062139681280172e+02,-1.294348608392784001e+02
6.674399623894185424e+03,-1.165402592218205200e+02,-1.165486270174590686e+02,-1.294757166680152523e+02,-1.166555728010078781e+02,-1.295343647811368442e+02
6.712950684484641897e+03,-1.165902841536588284e+02,-1.165986038615573506e+02,-1.295755303332948642e+02,-1.167049354607678566e+02,-1.296338730764000786e+02
6.751724414432097547e+03,-1.166403090864209702e+02,-1.166485809831172418e+02,-1.296753465715201799e+02,-1.167543019254161294e+02,-1.297333856885815635e+02
6.790722099865702148e+03,-1.166903340200963868e+02,-1.166985583805357578e+02,-1.297751653548533852e+02,-1.168036721730873353e+02,-1.298329025799386898e+02
6.829945034343229054e+03,-1.167403589546746332e+02,-1.167485360522191513e+02,-1.298749866517561031e+02,-1.168530461820418793e+02,-1.299324237090880843e+02
6.869394518893988788e+03,-1.167903838901453497e+02,-1.167985139965830257e+02,-1.299748104336879919e+02,-1.169024239306652504e+02,-1.300319490376969895e+02
6.909071862061983666e+03,-1.168404088264983187e+02,-1.168484922120521361e+02,-1.300746366751266407e+02,-1.169518053974672114e+02,-1.301314785305023918e+02
6.948978379949320697e+03,-1.168904337637234221e+02,-1.168984706970604037e+02,-1.301744653466310524e+02,-1.170011905610811453e+02,-1.302310121483821490e+02
6.989115396259838235e+03,-1.169404587018107264e+02,-1.169484494500508447e+02,-1.302742964239871242e+02,-1.170505794002633024e+02,-1.303305498574899275e+02
7.029484242343054575e+03,-1.169904836407502842e+02,-1.169984284694754990e+02,-1.303741298812550156e+02,-1.170999718938921461e+02,-1.304300916223100444e+02
7.070086257238301187e+03,-1.170405085805323893e+02,-1.170484077537954590e+02,-1.304739656859314607e+02,-1.171493680209676143e+02,-1.305296374008246403e+02
7.110922787719147891e+03,-1.170905335211473783e+02,-1.170983873014806989e+02,-1.305738038176747864e+02,-1.171987677606104086e+02,-1.306291871632180062e+02
7.151995188338070875e+03,-1.171405584625857159e+02,-1.171483671110100886e+02,-1.306736442471113833e+02,-1.172481710920613125e+02,-1.307287408707058489e+02
7.193304821471389005e+03,-1.171905834048379234e+02,-1.171983471808713659e+02,-1.307734869523085308e+02,-1.172975779946804948e+02,-1.308282984919898979e+02
7.234853057364459346e+03,-1.172406083478947636e+02,-1.172483275095610225e+02,-1.308733319044362986e+02,-1.173469884479468561e+02,-1.309278599889351540e+02
7.276641274177094601e+03,-1.172906332917469570e+02,-1.172983080955842752e+02,-1.309731790772131887e+02,-1.173964024314572612e+02,-1.310274253260049022e+02
7.318670858029327064e+03,-1.173406582363854369e+02,-1.173482889374550240e+02,-1.310730284493572810e+02,-1.174458199249259280e+02,-1.311269944727088728e+02
7.360943203047354473e+03,-1.173906831818011653e+02,-1.173982700336958231e+02,-1.311728799972935917e+02,-1.174952409081838027e+02,-1.312265673963182451e+02
7.403459711409791453e+03,-1.174407081279852463e+02,-1.174482513828377961e+02,-1.312727336925477744e+02,-1.175446653611777208e+02,-1.313261440592621057e+02
7.446221793394176530e+03,-1.174907330749288974e+02,-1.174982329834205785e+02,-1.313725895114796458e+02,-1.175940932639698815e+02,-1.314257244288498896e+02
7.489230867423757445e+03,-1.175407580226234074e+02,-1.175482148339922759e+02,-1.314724474353585322e+02,-1.176435245967371657e+02,-1.315253084773461865e+02
7.532488360114541138e+03,-1.175907829710601789e+02,-1.175981969331094774e+02,-1.315723074378653621e+02,-1.176929593397704110e+02,-1.316248961694866182e+02
7.575995706322590195e+03,-1.176408079202307135e+02,-1.176481792793370715e+02,-1.316721694949215191e+02,-1.177423974734738152e+02,-1.317244874722953796e+02
7.619754349191658548e+03,-1.176908328701265987e+02,-1.176981618712483311e+02,-1.317720335846886996e+02,-1.177918389783642397e+02,-1.318240823550848404e+02
7.663765740201033623e+03,-1.177408578207395351e+02,-1.177481447074248138e+02,-1.318718996824502199e+02,-1.178412838350705982e+02,-1.319236807843423094e+02
7.708031339213687716e+03,-1.177908827720613090e+02,-1.177981277864562628e+02,-1.319717677707561165e+02,-1.178907320243332180e+02,-1.320232827338635673e+02
7.752552614524700402e+03,-1.178409077240838201e+02,-1.178481111069406353e+02,-1.320716378214478368e+02,-1.179401835270031142e+02,-1.321228881667971677e+02
7.797331042909966527e+03,-1.178909326767990109e+02,-1.178980946674840311e+02,-1.321715098187135311e+02,-1.179896383240414366e+02,-1.322224970586740085e+02
7.842368109675185224e+03,-1.179409576301989659e+02,-1.179480784667006503e+02,-1.322713837331942273e+02,-1.180390963965188860e+02,-1.323221093715416146e+02
7.887665308705097232e+03,-1.179909825842758408e+02,-1.179980625032126795e+02,-1.323712595531315799e+02,-1.180885577256148906e+02,-1.324217250850778100e+02
7.933224142513083279e+03,-1.180410075390218907e+02,-1.180480467756503344e+02,-1.324711372503742552e+02,-1.181380222926171797e+02,-1.325213441626336248e+02
7.979046122290974381e+03,-1.180910324944294274e+02,-1.180980312826518031e+02,-1.325710168091458172e+02,-1.181874900789210301e+02,-1.326209665799695472e+02
8.025132767959183184e+03,-1.181410574504909050e+02,-1.181480160228631178e+02,-1.326708982022184387e+02,-1.182369610660287407e+02,-1.327205923014553832e+02
8.071485608217119989e+03,-1.181910824071988202e+02,-1.181980009949382406e+02,-1.327707814147765077e+02,-1.182864352355489501e+02,-1.328202213039069193e+02
8.118106180593909812e+03,-1.182411073645457833e+02,-1.182479861975388502e+02,-1.328706664257333614e+02,-1.183359125691960259e+02,-1.329198535579232612e+02
8.164996031499358651e+03,-1.182911323225244473e+02,-1.182979716293344410e+02,-1.329705532129368351e+02,-1.183853930487894814e+02,-1.330194890330863586e+02
8.212156716275296276e+03,-1.183411572811275789e+02,-1.183479572890022098e+02,-1.330704417530737942e+02,-1.184348766562533797e+02,-1.331191276978651388e+02
8.259589799247138217e+03,-1.183911822403480585e+02,-1.183979431752270557e+02,-1.331703320408859383e+02,-1.184843633736156931e+02,-1.332187695388102213e+02
8.307296853775776981e+03,-1.184412072001788090e+02,-1.184479292867014664e+02,-1.332702240424538900e+02,-1.185338531830077784e+02,-1.333184145138889960e+02
8.355279462309772498e+03,-1.184912321606128103e+02,-1.184979156221255607e+02,-1.333701177417462986e+02,-1.185833460666636228e+02,-1.334180625989832549e+02
8.403539216437846335e+03,-1.185412571216431701e+02,-1.185479021802068758e+02,-1.334700131242351233e+02,-1.186328420069194749e+02,-1.335177137715222102e+02
8.452077716941681501e+03,-1.185912820832630956e+02,-1.185978889596606223e+02,-1.335699101684026573e+02,-1.186823409862130774e+02,-1.336173680019988126e+02
8.500896573848978733e+03,-1.186413070454657657e+02,-1.186478759592093013e+02,-1.336698088625137757e+02,-1.187318429870831551e+02,-1.337170252707228428e+02
8.549997406486925684e+03,-1.186913320082445580e+02,-1.186978631775829029e+02,-1.337697091762703110e+02,-1.187813479921688042e+02,-1.338166855395069490e+02
8.599381843535864391e+03,-1.187413569715928645e+02,-1.187478506135187502e+02,-1.338696110946845295e+02,-1.188308559842089807e+02,-1.339163487855017820e+02
8.649051523083331631e+03,-1.187913819355041198e+02,-1.187978382657615271e+02,-1.339695146097938903e+02,-1.188803669460418462e+02,-1.340160149929201907e+02
8.699008092678392131e+03,-1.188414068999719575e+02,-1.188478261330631511e+02,-1.340694196946400893e+02,-1.189298808606042570e+02,-1.341156841270444318e+02
8.749253209386282833e+03,-1.188914318649899258e+02,-1.188978142141827874e+02,-1.341693263289623417e+02,-1.189793977109310958e+02,-1.342153561598910301e+02
8.799788539843391845e+03,-1.189414568305517861e+02,-1.189478025078867915e+02,-1.342692345081529197e+02,-1.190289174801549024e+02,-1.343150310791560571e+02
8.850615760312506609e+03,-1.189914817966512715e+02,-1.189977910129486816e+02,-1.343691442052001435e+02,-1.190784401515050490e+02,-1.344147088501999292e+02
8.901736556738467698e+03,-1.190415067632822286e+02,-1.190477797281490524e+02,-1.344690554056673193e+02,-1.191279657083074142e+02,-1.345143894509875508e+02
8.953152624804051811e+03,-1.190915317304385894e+02,-1.190977686522755903e+02,-1.345689680990217312e+02,-1.191774941339837000e+02,-1.346140728634265145e+02
9.004865669986233115e+03,-1.191415566981143286e+02,-1.191477577841230300e+02,-1.346688822546085760e+02,-1.192270254120509492e+02,-1.347137590493674395e+02
9.056877407612748357e+03,-1.191915816663034633e+02,-1.191977471224930127e+02,-1.347687978694313244e+02,-1.192765595261209199e+02,-1.348134479983312417e+02
9.109189562919011223e+03,-1.192416066350001671e+02,-1.192477366661942426e+02,-1.348687149201852833e+02,-1.193260964598995884e+02,-1.349131396795955311e+02
9.161803871105295912e+03,-1.192916316041985993e+02,-1.192977264140422164e+02,-1.349686333962836500e+02,-1.193756361971866511e+02,-1.350128340751838891e+02
9.214722077394348162e+03,-1.193416565738930188e+02,-1.193477163648593375e+02,-1.350685532816868601e+02,-1.194251787218748717e+02,-1.351125311617149976e+02
9.267945937089240033e+03,-1.193916815440777413e+02,-1.193977065174748162e+02,-1.351684745515819941e+02,-1.194747240179496259e+02,-1.352122309070855692e+02
9.321477215631606668e+03,-1.194417065147471533e+02,-1.194476968707247124e+02,-1.352683972001065058e+02,-1.195242720694883900e+02,-1.353119332981632112e+02
9.375317688660195927e+03,-1.194917314858956843e+02,-1.194976874234517084e+02,-1.353683212095008912e+02,-1.195738228606601012e+02,-1.354116383099729717e+02
9.429469142069781810e+03,-1.195417564575179057e+02,-1.195476781745053074e+02,-1.354682465654573775e+02,-1.196233763757247743e+02,-1.355113459210286919e+02
9.483933372070394398e+03,-1.195917814296083606e+02,-1.195976691227416069e+02,-1.355681732476475645e+02,-1.196729325990328903e+02,-1.356110561038710216e+02
9.538712185246875379e+03,-1.196418064021616487e+02,-1.196476602670233547e+02,-1.356681012486166082e+02,-1.197224915150248421e+02,-1.357107688439404853e+02
9.593807398618855586e+03,-1.196918313751725123e+02,-1.196976516062198783e+02,-1.357680305548535102e+02,-1.197720531082305087e+02,-1.358104841206683773e+02
9.649220839700987199e+03,-1.197418563486357073e+02,-1.197476431392070282e+02,-1.358679611400992826e+02,-1.198216173632686576e+02,-1.359102019007922024e+02
9.704954346563574290e+03,-1.197918813225460468e+02,-1.197976348648672484e+02,-1.359678930070915897e+02,-1.198711842648465336e+02,-1.360099221800539340e+02
9.761009767893534445e+03,-1.198419062968984008e+02,-1.198476267820893639e+02,-1.360678261296098697e+02,-1.199207537977592466e+02,-1.361096449253089133e+02
9.817388963055735076e+03,-1.198919312716877243e+02,-1.198976188897686654e+02,-1.361677604975173779e+02,-1.199703259468893037e+02,-1.362093701195178994e+02
9.874093802154658988e+03,-1.199419562469090010e+02,-1.199476111868068813e+02,-1.362676960907604098e+02,-1.200199006972061255e+02,-1.363090977357748841e+02
9.931126166096415545e+03,-1.199919812225572855e+02,-1.199976036721120209e+02,-1.363676329122205004e+02,-1.200694780337655345e+02,-1.364088277701226559e+02
9.988487946651175662e+03,-1.200420061986276892e+02,-1.200475963445984604e+02,-1.364675709282074934e+02,-1.201190579417092295e+02,-1.365085601821115233e+02
1.004618104651589783e+04,-1.200920311751153804e+02,-1.200975892031868995e+02,-1.365675101378691920e+02,-1.201686404062643305e+02,-1.366082949641319715e+02
1.010420737937740341e+04,-1.201420561520155559e+02,-1.201475822468041912e+02,-1.366674505301693046e+02,-1.202182254127428962e+02,-1.367080320984399293e+02
1.016256886997596303e+04,-1.201920811293235403e+02,-1.201975754743834841e+02,-1.367673920835262038e+02,-1.202678129465413690e+02,-1.368077715567958137e+02
1.022126745416897938e+04,-1.202421061070346298e+02,-1.202475688848640800e+02,-1.368673347859510443e+02,-1.203174029931401492e+02,-1.369075133205799659e+02
1.028030507899537952e+04,-1.202921310851442058e+02,-1.202975624771914056e+02,-1.369672786318295152e+02,-1.203669955381030974e+02,-1.370072573775780427e+02
1.033968370274002154e+04,-1.203421560636477068e+02,-1.203475562503169840e+02,-1.370672236116726026e+02,-1.204165905670770371e+02,-1.371070037117426637e+02
1.039940529499882177e+04,-1.203921810425406704e+02,-1.203975502031984490e+02,-1.371671696945531664e+02,-1.204661880657913429e+02,-1.372067522856492872e+02
1.045947183674393636e+04,-1.204422060218185493e+02,-1.204475443347994457e+02,-1.372671168868815528e+02,-1.205157880200573430e+02,-1.373065030992065942e+02
1.051988532038953963e+04,-1.204922310014769948e+02,-1.204975386440895733e+02,-1.373670651665927380e+02,-1.205653904157679506e+02,-1.374062561239162505e+02
1.058064774985796976e+04,-1.205422559815116301e+02,-1.205475331300444850e+02,-1.374670145176364713e+02,-1.206149952388971371e+02,-1.375060113373246224e+02
1.064176114064605827e+04,-1.205922809619181493e+02,-1.205975277916456747e+02,-1.375669649443284754e+02,-1.206646024754995352e+02,-1.376057687373580620e+02
1.070322751989214521e+04,-1.206423059426923032e+02,-1.206475226278805906e+02,-1.376669164181901976e+02,-1.207142121117099265e+02,-1.377055282892209789e+02
1.076504892644315260e+04,-1.206923309238298572e+02,-1.206975176377424930e+02,-1.377668689417341170e+02,-1.207638241337427303e+02,-1.378052899891107472e+02
1.082722741092239266e+04,-1.207423559053266757e+02,-1.207475128202305115e+02,-1.378668224913707832e+02,-1.208134385278916767e+02,-1.379050538071873007e+02
1.088976503579742166e+04,-1.207923808871786377e+02,-1.207975081743495593e+02,-1.379667770675741849e+02,-1.208630552805291956e+02,-1.380048197376830785e+02
1.095266387544852660e+04,-1.208424058693816505e+02,-1.208475036991102343e+02,-1.380667326515651609e+02,-1.209126743781060753e+02,-1.381045877556341566e+02
1.101592601623759765e+04,-1.208924308519317350e+02,-1.208974993935289888e+02,-1.381666892267948015e+02,-1.209622958071510084e+02,-1.382043578383395470e+02
1.107955355657717882e+04,-1.209424558348248695e+02,-1.209474952566278461e+02,-1.382666467937733046e+02,-1.210119195542700510e+02,-1.383041299801735420e+02
1.114354860700024801e+04,-1.209924808180571745e+02,-1.209974912874345563e+02,-1.383666053332339914e+02,-1.210615456061462964e+02,-1.384039041557901726e+02
1.120791329023004437e+04,-1.210425058016247135e+02,-1.210474874849824687e+02,-1.384665648504806086e+02,-1.211111739495393493e+02,-1.385036803644214558e+02
1.127264974125065964e+04,-1.210925307855237065e+02,-1.210974838483105316e+02,-1.385665253157140171e+02,-1.211608045712848849e+02,-1.386034585702697370e+02
1.133776010737770412e+04,-1.211425557697503166e+02,-1.211474803764632782e+02,-1.386664867084570290e+02,-1.212104374582942796e+02,-1.387032387468832724e+02
1.140324654832958731e+04,-1.211925807543008062e+02,-1.211974770684906701e+02,-1.387664490559129149e+02,-1.212600725975541138e+02,-1.388030209154720183e+02
