step,power_db,theta_deg,phi_deg
9.210000000000000000e+03,-8.232462754465301202e+01,1.172000274658203125e+02,-1.246536064147949219e+01
9.211000000000000000e+03,-8.232416740391387577e+01,1.172000427246093750e+02,-1.246527385711669922e+01
9.212000000000000000e+03,-8.232371225180629892e+01,1.172000427246093750e+02,-1.246518707275390625e+01
9.213000000000000000e+03,-8.232325187873739480e+01,1.172000579833984375e+02,-1.246509933471679688e+01
9.214000000000000000e+03,-8.232279583479508744e+01,1.172000732421875000e+02,-1.246501255035400391e+01
9.215000000000000000e+03,-8.232233720496280682e+01,1.172000732421875000e+02,-1.246492576599121094e+01
9.216000000000000000e+03,-8.232188257380155960e+01,1.172000732421875000e+02,-1.246483802795410156e+01
9.217000000000000000e+03,-8.232142272378840175e+01,1.172000808715820312e+02,-1.246475124359130859e+01
9.218000000000000000e+03,-8.232096753010691259e+01,1.172000961303710938e+02,-1.246466445922851562e+01
9.219000000000000000e+03,-8.232050810605016977e+01,1.172001113891601562e+02,-1.246457672119140625e+01
9.220000000000000000e+03,-8.232004840154097280e+01,1.172001113891601562e+02,-1.246448993682861328e+01
9.221000000000000000e+03,-8.231958940371330868e+01,1.172001113891601562e+02,-1.246440315246582031e+01
9.222000000000000000e+03,-8.231913440213553201e+01,1.172001266479492188e+02,-1.246431636810302734e+01
9.223000000000000000e+03,-8.231868339555676073e+01,1.172001419067382812e+02,-1.246422863006591797e+01
9.224000000000000000e+03,-8.231821631922329630e+01,1.172001419067382812e+02,-1.246414184570312500e+01
9.225000000000000000e+03,-8.231776540797068265e+01,1.172001495361328125e+02,-1.246405506134033203e+01
9.226000000000000000e+03,-8.231730237642887005e+01,1.172001647949218750e+02,-1.246396732330322266e+01
9.227000000000000000e+03,-8.231684695677142827e+01,1.172001647949218750e+02,-1.246388053894042969e+01
9.228000000000000000e+03,-8.231638862592691908e+01,1.172001647949218750e+02,-1.246379375457763672e+01
9.229000000000000000e+03,-8.231593330207414283e+01,1.172001800537109375e+02,-1.246370601654052734e+01
9.230000000000000000e+03,-8.231547539633835697e+01,1.172001953125000000e+02,-1.246361923217773438e+01
9.231000000000000000e+03,-8.231501293754004678e+01,1.172001953125000000e+02,-1.246353244781494141e+01
9.232000000000000000e+03,-8.231456268737503024e+01,1.172001953125000000e+02,-1.246344470977783203e+01
9.233000000000000000e+03,-8.231410295453386539e+01,1.172002029418945312e+02,-1.246335792541503906e+01
9.234000000000000000e+03,-8.231364918449449419e+01,1.172002182006835938e+02,-1.246327209472656250e+01
9.235000000000000000e+03,-8.231318626305201747e+01,1.172002334594726562e+02,-1.246318531036376953e+01
9.236000000000000000e+03,-8.231272766136632413e+01,1.172002487182617188e+02,-1.246309947967529297e+01
9.237000000000000000e+03,-8.231227370653382991e+01,1.172002487182617188e+02,-1.246301174163818359e+01
9.238000000000000000e+03,-8.231181520119608308e+01,1.172002487182617188e+02,-1.246292495727539062e+01
9.239000000000000000e+03,-8.231136528241380290e+01,1.172002487182617188e+02,-1.246283817291259766e+01
9.240000000000000000e+03,-8.231090654461146983e+01,1.172002639770507812e+02,-1.246275138854980469e+01
9.241000000000000000e+03,-8.231044884022426800e+01,1.172002716064453125e+02,-1.246266460418701172e+01
9.242000000000000000e+03,-8.230999873467659711e+01,1.172002868652343750e+02,-1.246257781982421875e+01
9.243000000000000000e+03,-8.230954112594875483e+01,1.172003021240234375e+02,-1.246249008178710938e+01
9.244000000000000000e+03,-8.230908323721494924e+01,1.172003021240234375e+02,-1.246240329742431641e+01
9.245000000000000000e+03,-8.230862539675251810e+01,1.172003021240234375e+02,-1.246231651306152344e+01
9.246000000000000000e+03,-8.230816727640217323e+01,1.172003173828125000e+02,-1.246222972869873047e+01
9.247000000000000000e+03,-8.230771707912772683e+01,1.172003326416015625e+02,-1.246214199066162109e+01
9.248000000000000000e+03,-8.230725577377327795e+01,1.172003326416015625e+02,-1.246205520629882812e+01
9.249000000000000000e+03,-8.230680567097198264e+01,1.172003326416015625e+02,-1.246196842193603516e+01
9.250000000000000000e+03,-8.230634019826504755e+01,1.172003326416015625e+02,-1.246188068389892578e+01
9.251000000000000000e+03,-8.230589051831621816e+01,1.172003402709960938e+02,-1.246179389953613281e+01
9.252000000000000000e+03,-8.230543334223673924e+01,1.172003555297851562e+02,-1.246170711517333984e+01
9.253000000000000000e+03,-8.230497982126917123e+01,1.172003707885742188e+02,-1.246161937713623047e+01
9.254000000000000000e+03,-8.230451421633021880e+01,1.172003860473632812e+02,-1.246153259277343750e+01
9.255000000000000000e+03,-8.230406406972031164e+01,1.172004013061523438e+02,-1.246144676208496094e+01
9.256000000000000000e+03,-8.230360741366288835e+01,1.172004089355468750e+02,-1.246135997772216797e+01
9.257000000000000000e+03,-8.230314654460535451e+01,1.172004089355468750e+02,-1.246127319335937500e+01
9.258000000000000000e+03,-8.230269293463025804e+01,1.172004089355468750e+02,-1.246118640899658203e+01
9.259000000000000000e+03,-8.230224363215066319e+01,1.172004089355468750e+02,-1.246109962463378906e+01
9.260000000000000000e+03,-8.230177832044907404e+01,1.172004089355468750e+02,-1.246101284027099609e+01
9.261000000000000000e+03,-8.230132550861681295e+01,1.172004089355468750e+02,-1.246092510223388672e+01
9.262000000000000000e+03,-8.230087601997696822e+01,1.172004241943359375e+02,-1.246083831787109375e+01
9.263000000000000000e+03,-8.230041904387053364e+01,1.172004394531250000e+02,-1.246075248718261719e+01
9.264000000000000000e+03,-8.229996604620195910e+01,1.172004547119140625e+02,-1.246066570281982422e+01
9.265000000000000000e+03,-8.229950982082151256e+01,1.172004699707031250e+02,-1.246057891845703125e+01
9.266000000000000000e+03,-8.229906052005381412e+01,1.172004776000976562e+02,-1.246049213409423828e+01
9.267000000000000000e+03,-8.229859587668066467e+01,1.172004928588867188e+02,-1.246040439605712891e+01
9.268000000000000000e+03,-8.229814372391579980e+01,1.172004928588867188e+02,-1.246031761169433594e+01
9.269000000000000000e+03,-8.229768670784501694e+01,1.172004928588867188e+02,-1.246023082733154297e+01
9.270000000000000000e+03,-8.229723006718559475e+01,1.172004928588867188e+02,-1.246014308929443359e+01
9.271000000000000000e+03,-8.229677805658815259e+01,1.172005081176757812e+02,-1.246005630493164062e+01
9.272000000000000000e+03,-8.229632511126395400e+01,1.172005233764648438e+02,-1.245997047424316406e+01
9.273000000000000000e+03,-8.229586534152970501e+01,1.172005310058593750e+02,-1.245988368988037109e+01
9.274000000000000000e+03,-8.229541314575536148e+01,1.172005310058593750e+02,-1.245979785919189453e+01
9.275000000000000000e+03,-8.229495707122788417e+01,1.172005310058593750e+02,-1.245971107482910156e+01
9.276000000000000000e+03,-8.229450039035383213e+01,1.172005462646484375e+02,-1.245962333679199219e+01
9.277000000000000000e+03,-8.229404833667111063e+01,1.172005615234375000e+02,-1.245953750610351562e+01
9.278000000000000000e+03,-8.229359600298741384e+01,1.172005767822265625e+02,-1.245945072174072266e+01
9.279000000000000000e+03,-8.229314044625299118e+01,1.172005767822265625e+02,-1.245936489105224609e+01
9.280000000000000000e+03,-8.229268788013300195e+01,1.172005767822265625e+02,-1.245927906036376953e+01
9.281000000000000000e+03,-8.229223176474732782e+01,1.172005767822265625e+02,-1.245919227600097656e+01
9.282000000000000000e+03,-8.229177635108581512e+01,1.172005920410156250e+02,-1.245910644531250000e+01
9.283000000000000000e+03,-8.229132458084252733e+01,1.172005996704101562e+02,-1.245901966094970703e+01
9.284000000000000000e+03,-8.229086958914074046e+01,1.172006149291992188e+02,-1.245893383026123047e+01
9.285000000000000000e+03,-8.229042216174939028e+01,1.172006301879882812e+02,-1.245884704589843750e+01
9.286000000000000000e+03,-8.228996628424499704e+01,1.172006454467773438e+02,-1.245876026153564453e+01
9.287000000000000000e+03,-8.228950718716552615e+01,1.172006454467773438e+02,-1.245867347717285156e+01
9.288000000000000000e+03,-8.228905173239850512e+01,1.172006454467773438e+02,-1.245858669281005859e+01
9.289000000000000000e+03,-8.228859599871739761e+01,1.172006454467773438e+02,-1.245849895477294922e+01
9.290000000000000000e+03,-8.228814455916861448e+01,1.172006454467773438e+02,-1.245841217041015625e+01
9.291000000000000000e+03,-8.228769316654110355e+01,1.172006454467773438e+02,-1.245832538604736328e+01
9.292000000000000000e+03,-8.228723398310836501e+01,1.172006607055664062e+02,-1.245823764801025391e+01
9.293000000000000000e+03,-8.228678562394527773e+01,1.172006683349609375e+02,-1.245815086364746094e+01
9.294000000000000000e+03,-8.228633143400061556e+01,1.172006835937500000e+02,-1.245806407928466797e+01
9.295000000000000000e+03,-8.228588447387976146e+01,1.172006988525390625e+02,-1.245797634124755859e+01
9.296000000000000000e+03,-8.228542580806708884e+01,1.172007141113281250e+02,-1.245789051055908203e+01
9.297000000000000000e+03,-8.228497437151391125e+01,1.172007293701171875e+02,-1.245780372619628906e+01
9.298000000000000000e+03,-8.228452298188138059e+01,1.172007369995117188e+02,-1.245771789550781250e+01
9.299000000000000000e+03,-8.228406478616106767e+01,1.172007369995117188e+02,-1.245763206481933594e+01
9.300000000000000000e+03,-8.228360957546519217e+01,1.172007369995117188e+02,-1.245754528045654297e+01
9.301000000000000000e+03,-8.228315865391978434e+01,1.172007369995117188e+02,-1.245745944976806641e+01
9.302000000000000000e+03,-8.228270484310947097e+01,1.172007369995117188e+02,-1.245737266540527344e+01
9.303000000000000000e+03,-8.228224912253450896e+01,1.172007522583007812e+02,-1.245728683471679688e+01
9.304000000000000000e+03,-8.228179508058715896e+01,1.172007675170898438e+02,-1.245720100402832031e+01
9.305000000000000000e+03,-8.228133945546179007e+01,1.172007827758789062e+02,-1.245711421966552734e+01
9.306000000000000000e+03,-8.228088909564023368e+01,1.172007904052734375e+02,-1.245702838897705078e+01
9.307000000000000000e+03,-8.228043519584994669e+01,1.172007904052734375e+02,-1.245694065093994141e+01
9.308000000000000000e+03,-8.227998525581136846e+01,1.172007904052734375e+02,-1.245685386657714844e+01
9.309000000000000000e+03,-8.227953438440444245e+01,1.172007904052734375e+02,-1.245676708221435547e+01
9.310000000000000000e+03,-8.227907997425398889e+01,1.172008056640625000e+02,-1.245667934417724609e+01
9.311000000000000000e+03,-8.227862919681599863e+01,1.172008209228515625e+02,-1.245659255981445312e+01
9.312000000000000000e+03,-8.227817585903444808e+01,1.172008361816406250e+02,-1.245650577545166016e+01
9.313000000000000000e+03,-8.227772550128177897e+01,1.172008514404296875e+02,-1.245641803741455078e+01
9.314000000000000000e+03,-8.227727519022577951e+01,1.172008590698242188e+02,-1.245633220672607422e+01
9.315000000000000000e+03,-8.227681808428357613e+01,1.172008590698242188e+02,-1.245624542236328125e+01
9.316000000000000000e+03,-8.227636754154590903e+01,1.172008590698242188e+02,-1.245615863800048828e+01
9.317000000000000000e+03,-8.227591020540018008e+01,1.172008590698242188e+02,-1.245607280731201172e+01
9.318000000000000000e+03,-8.227546431645362190e+01,1.172008590698242188e+02,-1.245598602294921875e+01
9.319000000000000000e+03,-8.227501000628662098e+01,1.172008743286132812e+02,-1.245590019226074219e+01
9.320000000000000000e+03,-8.227456095355103116e+01,1.172008895874023438e+02,-1.245581436157226562e+01
9.321000000000000000e+03,-8.227410641228334498e+01,1.172009048461914062e+02,-1.245572757720947266e+01
9.322000000000000000e+03,-8.227365419744513986e+01,1.172009201049804688e+02,-1.245564174652099609e+01
9.323000000000000000e+03,-8.227320365727874218e+01,1.172009201049804688e+02,-1.245555496215820312e+01
9.324000000000000000e+03,-8.227275088545837889e+01,1.172009201049804688e+02,-1.245546913146972656e+01
9.325000000000000000e+03,-8.227229685903662926e+01,1.172009201049804688e+02,-1.245538330078125000e+01
9.326000000000000000e+03,-8.227184808673351313e+01,1.172009277343750000e+02,-1.245529651641845703e+01
9.327000000000000000e+03,-8.227139057547468326e+01,1.172009429931640625e+02,-1.245521068572998047e+01
9.328000000000000000e+03,-8.227094547564080074e+01,1.172009582519531250e+02,-1.245512390136718750e+01
9.329000000000000000e+03,-8.227049228854318130e+01,1.172009735107421875e+02,-1.245503807067871094e+01
9.330000000000000000e+03,-8.227003492008225294e+01,1.172009887695312500e+02,-1.245495128631591797e+01
9.331000000000000000e+03,-8.226959451262081302e+01,1.172009887695312500e+02,-1.245486545562744141e+01
9.332000000000000000e+03,-8.226914114125358424e+01,1.172009887695312500e+02,-1.245477962493896484e+01
9.333000000000000000e+03,-8.226868814238966365e+01,1.172009887695312500e+02,-1.245469284057617188e+01
9.334000000000000000e+03,-8.226823616620897894e+01,1.172009963989257812e+02,-1.245460700988769531e+01
9.335000000000000000e+03,-8.226779041419294458e+01,1.172010116577148438e+02,-1.245452022552490234e+01
9.336000000000000000e+03,-8.226733007939009212e+01,1.172010269165039062e+02,-1.245443439483642578e+01
9.337000000000000000e+03,-8.226688442035870708e+01,1.172010269165039062e+02,-1.245434761047363281e+01
9.338000000000000000e+03,-8.226642873171721249e+01,1.172010269165039062e+02,-1.245425987243652344e+01
9.339000000000000000e+03,-8.226597991539443910e+01,1.172010421752929688e+02,-1.245417404174804688e+01
9.340000000000000000e+03,-8.226552724613085843e+01,1.172010574340820312e+02,-1.245408725738525391e+01
9.341000000000000000e+03,-8.226507429913532121e+01,1.172010650634765625e+02,-1.245400047302246094e+01
9.342000000000000000e+03,-8.226462594763127356e+01,1.172010650634765625e+02,-1.245391464233398438e+01
9.343000000000000000e+03,-8.226417764240879649e+01,1.172010650634765625e+02,-1.245382785797119141e+01
9.344000000000000000e+03,-8.226372581056563149e+01,1.172010650634765625e+02,-1.245374202728271484e+01
9.345000000000000000e+03,-8.226327662392215245e+01,1.172010803222656250e+02,-1.245365524291992188e+01
9.346000000000000000e+03,-8.226282098891530836e+01,1.172010955810546875e+02,-1.245356941223144531e+01
9.347000000000000000e+03,-8.226238001352599838e+01,1.172011108398437500e+02,-1.245348358154296875e+01
9.348000000000000000e+03,-8.226192025181659062e+01,1.172011184692382812e+02,-1.245339679718017578e+01
9.349000000000000000e+03,-8.226146768083638960e+01,1.172011184692382812e+02,-1.245331001281738281e+01
9.350000000000000000e+03,-8.226101450780171831e+01,1.172011184692382812e+02,-1.245322322845458984e+01
9.351000000000000000e+03,-8.226056754891631329e+01,1.172011184692382812e+02,-1.245313739776611328e+01
9.352000000000000000e+03,-8.226011576794650182e+01,1.172011337280273438e+02,-1.245305156707763672e+01
9.353000000000000000e+03,-8.225967149758253072e+01,1.172011489868164062e+02,-1.245296478271484375e+01
9.354000000000000000e+03,-8.225922078322575715e+01,1.172011642456054688e+02,-1.245287895202636719e+01
9.355000000000000000e+03,-8.225876816901285338e+01,1.172011795043945312e+02,-1.245279216766357422e+01
9.356000000000000000e+03,-8.225831981921871261e+01,1.172011795043945312e+02,-1.245270633697509766e+01
9.357000000000000000e+03,-8.225786827199951290e+01,1.172011795043945312e+02,-1.245262050628662109e+01
9.358000000000000000e+03,-8.225741677172395327e+01,1.172011871337890625e+02,-1.245253372192382812e+01
9.359000000000000000e+03,-8.225696921002091244e+01,1.172012023925781250e+02,-1.245244789123535156e+01
9.360000000000000000e+03,-8.225651715465964742e+01,1.172012023925781250e+02,-1.245236110687255859e+01
9.361000000000000000e+03,-8.225606968565217869e+01,1.172012023925781250e+02,-1.245227527618408203e+01
9.362000000000000000e+03,-8.225561804810993749e+01,1.172012176513671875e+02,-1.245218849182128906e+01
9.363000000000000000e+03,-8.225516710586772717e+01,1.172012329101562500e+02,-1.245210266113281250e+01
9.364000000000000000e+03,-8.225472010006723167e+01,1.172012481689453125e+02,-1.245201683044433594e+01
9.365000000000000000e+03,-8.225427378847516025e+01,1.172012481689453125e+02,-1.245193004608154297e+01
9.366000000000000000e+03,-8.225382136544077127e+01,1.172012481689453125e+02,-1.245184421539306641e+01
9.367000000000000000e+03,-8.225336963760162234e+01,1.172012481689453125e+02,-1.245175743103027344e+01
9.368000000000000000e+03,-8.225292314076250477e+01,1.172012557983398438e+02,-1.245167160034179688e+01
9.369000000000000000e+03,-8.225247183030461429e+01,1.172012710571289062e+02,-1.245158481597900391e+01
9.370000000000000000e+03,-8.225202186247754810e+01,1.172012863159179688e+02,-1.245149898529052734e+01
9.371000000000000000e+03,-8.225157841928276525e+01,1.172013015747070312e+02,-1.245141315460205078e+01
9.372000000000000000e+03,-8.225111882799217256e+01,1.172013015747070312e+02,-1.245132637023925781e+01
9.373000000000000000e+03,-8.225067223865278265e+01,1.172013015747070312e+02,-1.245124053955078125e+01
9.374000000000000000e+03,-8.225022083823171215e+01,1.172013015747070312e+02,-1.245115375518798828e+01
9.375000000000000000e+03,-8.224977304615322282e+01,1.172013168334960938e+02,-1.245106792449951172e+01
9.376000000000000000e+03,-8.224932238664425199e+01,1.172013244628906250e+02,-1.245098209381103516e+01
9.377000000000000000e+03,-8.224887695308584057e+01,1.172013397216796875e+02,-1.245089530944824219e+01
9.378000000000000000e+03,-8.224842573921634425e+01,1.172013549804687500e+02,-1.245080947875976562e+01
9.379000000000000000e+03,-8.224797586675097705e+01,1.172013702392578125e+02,-1.245072269439697266e+01
9.380000000000000000e+03,-8.224752927687265469e+01,1.172013702392578125e+02,-1.245063686370849609e+01
9.381000000000000000e+03,-8.224707787942651294e+01,1.172013702392578125e+02,-1.245055007934570312e+01
9.382000000000000000e+03,-8.224663202893962932e+01,1.172013702392578125e+02,-1.245046424865722656e+01
9.383000000000000000e+03,-8.224618040123850449e+01,1.172013702392578125e+02,-1.245037841796875000e+01
9.384000000000000000e+03,-8.224573140821925676e+01,1.172013778686523438e+02,-1.245029163360595703e+01
9.385000000000000000e+03,-8.224528440220561265e+01,1.172013931274414062e+02,-1.245020580291748047e+01
9.386000000000000000e+03,-8.224484196978042405e+01,1.172014083862304688e+02,-1.245011901855468750e+01
9.387000000000000000e+03,-8.224438794125887853e+01,1.172014236450195312e+02,-1.245003318786621094e+01
9.388000000000000000e+03,-8.224393816350898589e+01,1.172014389038085938e+02,-1.244994735717773438e+01
9.389000000000000000e+03,-8.224349554490324010e+01,1.172014389038085938e+02,-1.244986057281494141e+01
9.390000000000000000e+03,-8.224304327343843113e+01,1.172014389038085938e+02,-1.244977474212646484e+01
9.391000000000000000e+03,-8.224259589754271360e+01,1.172014389038085938e+02,-1.244968795776367188e+01
9.392000000000000000e+03,-8.224215406210603874e+01,1.172014389038085938e+02,-1.244960212707519531e+01
9.393000000000000000e+03,-8.224169579017713261e+01,1.172014465332031250e+02,-1.244951534271240234e+01
9.394000000000000000e+03,-8.224125016871796845e+01,1.172014617919921875e+02,-1.244942951202392578e+01
9.395000000000000000e+03,-8.224079554622889532e+01,1.172014770507812500e+02,-1.244934368133544922e+01
9.396000000000000000e+03,-8.224035034019250645e+01,1.172014923095703125e+02,-1.244925689697265625e+01
9.397000000000000000e+03,-8.223990517979062531e+01,1.172015075683593750e+02,-1.244917106628417969e+01
9.398000000000000000e+03,-8.223945877301997598e+01,1.172015075683593750e+02,-1.244908428192138672e+01
9.399000000000000000e+03,-8.223900853654922116e+01,1.172015075683593750e+02,-1.244899845123291016e+01
9.400000000000000000e+03,-8.223856351365655826e+01,1.172015075683593750e+02,-1.244891166687011719e+01
9.401000000000000000e+03,-8.223811789056338739e+01,1.172015151977539062e+02,-1.244882583618164062e+01
9.402000000000000000e+03,-8.223766488728797697e+01,1.172015304565429688e+02,-1.244874095916748047e+01
9.403000000000000000e+03,-8.223721483674270871e+01,1.172015457153320312e+02,-1.244865512847900391e+01
9.404000000000000000e+03,-8.223677354838881115e+01,1.172015609741210938e+02,-1.244856929779052734e+01
9.405000000000000000e+03,-8.223631971701458099e+01,1.172015609741210938e+02,-1.244848442077636719e+01
9.406000000000000000e+03,-8.223587529227872039e+01,1.172015609741210938e+02,-1.244839859008789062e+01
9.407000000000000000e+03,-8.223542962222151687e+01,1.172015609741210938e+02,-1.244831275939941406e+01
9.408000000000000000e+03,-8.223497657658698756e+01,1.172015762329101562e+02,-1.244822692871093750e+01
9.409000000000000000e+03,-8.223453132137325383e+01,1.172015838623046875e+02,-1.244814014434814453e+01
9.410000000000000000e+03,-8.223408224061670069e+01,1.172015991210937500e+02,-1.244805431365966797e+01
9.411000000000000000e+03,-8.223363739964531760e+01,1.172016143798828125e+02,-1.244796752929687500e+01
9.412000000000000000e+03,-8.223318454092284924e+01,1.172016143798828125e+02,-1.244788169860839844e+01
9.413000000000000000e+03,-8.223274301687943932e+01,1.172016143798828125e+02,-1.244779491424560547e+01
9.414000000000000000e+03,-8.223228638181693384e+01,1.172016143798828125e+02,-1.244770908355712891e+01
9.415000000000000000e+03,-8.223184591636858443e+01,1.172016143798828125e+02,-1.244762325286865234e+01
9.416000000000000000e+03,-8.223139743559470105e+01,1.172016296386718750e+02,-1.244753646850585938e+01
9.417000000000000000e+03,-8.223095190242537456e+01,1.172016372680664062e+02,-1.244745063781738281e+01
9.418000000000000000e+03,-8.223050286929279196e+01,1.172016525268554688e+02,-1.244736385345458984e+01
9.419000000000000000e+03,-8.223006194008293335e+01,1.172016677856445312e+02,-1.244727802276611328e+01
9.420000000000000000e+03,-8.222961074308429374e+01,1.172016830444335938e+02,-1.244719219207763672e+01
9.421000000000000000e+03,-8.222916120412355667e+01,1.172016830444335938e+02,-1.244710540771484375e+01
9.422000000000000000e+03,-8.222871718909544825e+01,1.172016830444335938e+02,-1.244701957702636719e+01
9.423000000000000000e+03,-8.222827257512285826e+01,1.172016830444335938e+02,-1.244693374633789062e+01
9.424000000000000000e+03,-8.222782381891607884e+01,1.172016983032226562e+02,-1.244684886932373047e+01
9.425000000000000000e+03,-8.222738090689595936e+01,1.172017059326171875e+02,-1.244676208496093750e+01
9.426000000000000000e+03,-8.222692708972391529e+01,1.172017211914062500e+02,-1.244667720794677734e+01
9.427000000000000000e+03,-8.222647976065547937e+01,1.172017364501953125e+02,-1.244659042358398438e+01
9.428000000000000000e+03,-8.222603505366988941e+01,1.172017364501953125e+02,-1.244650459289550781e+01
9.429000000000000000e+03,-8.222558813843664893e+01,1.172017364501953125e+02,-1.244641780853271484e+01
9.430000000000000000e+03,-8.222514642015751463e+01,1.172017364501953125e+02,-1.244633197784423828e+01
9.431000000000000000e+03,-8.222469508972183405e+01,1.172017517089843750e+02,-1.244624614715576172e+01
9.432000000000000000e+03,-8.222425153104337880e+01,1.172017669677734375e+02,-1.244615936279296875e+01
9.433000000000000000e+03,-8.222380737398934514e+01,1.172017745971679688e+02,-1.244607448577880859e+01
9.434000000000000000e+03,-8.222336004432050061e+01,1.172017898559570312e+02,-1.244598865509033203e+01
9.435000000000000000e+03,-8.222290857771206163e+01,1.172017898559570312e+02,-1.244590377807617188e+01
9.436000000000000000e+03,-8.222246874055770149e+01,1.172017898559570312e+02,-1.244581794738769531e+01
9.437000000000000000e+03,-8.222201800999729926e+01,1.172017898559570312e+02,-1.244573307037353516e+01
9.438000000000000000e+03,-8.222157440296820141e+01,1.172018051147460938e+02,-1.244564628601074219e+01
9.439000000000000000e+03,-8.222113084124640636e+01,1.172018203735351562e+02,-1.244556140899658203e+01
9.440000000000000000e+03,-8.222068475198059900e+01,1.172018356323242188e+02,-1.244547462463378906e+01
9.441000000000000000e+03,-8.222024192425303113e+01,1.172018356323242188e+02,-1.244538879394531250e+01
9.442000000000000000e+03,-8.221979367550423490e+01,1.172018356323242188e+02,-1.244530200958251953e+01
9.443000000000000000e+03,-8.221934804506453531e+01,1.172018356323242188e+02,-1.244521617889404297e+01
9.444000000000000000e+03,-8.221890471065938755e+01,1.172018432617187500e+02,-1.244513034820556641e+01
9.445000000000000000e+03,-8.221845370693930022e+01,1.172018585205078125e+02,-1.244504451751708984e+01
9.446000000000000000e+03,-8.221801014240831762e+01,1.172018737792968750e+02,-1.244495868682861328e+01
9.447000000000000000e+03,-8.221756758729907233e+01,1.172018890380859375e+02,-1.244487380981445312e+01
9.448000000000000000e+03,-8.221712507728250330e+01,1.172019042968750000e+02,-1.244478797912597656e+01
9.449000000000000000e+03,-8.221667457963368975e+01,1.172019042968750000e+02,-1.244470214843750000e+01
9.450000000000000000e+03,-8.221623119676650049e+01,1.172019042968750000e+02,-1.244461631774902344e+01
9.451000000000000000e+03,-8.221578464673464737e+01,1.172019042968750000e+02,-1.244453144073486328e+01
9.452000000000000000e+03,-8.221534263954819721e+01,1.172019119262695312e+02,-1.244444561004638672e+01
9.453000000000000000e+03,-8.221489971381159023e+01,1.172019271850585938e+02,-1.244436073303222656e+01
9.454000000000000000e+03,-8.221445362180145366e+01,1.172019271850585938e+02,-1.244427490234375000e+01
9.455000000000000000e+03,-8.221400757560758166e+01,1.172019424438476562e+02,-1.244418907165527344e+01
9.456000000000000000e+03,-8.221356478600284845e+01,1.172019577026367188e+02,-1.244410324096679688e+01
9.457000000000000000e+03,-8.221311883108367624e+01,1.172019577026367188e+02,-1.244401836395263672e+01
9.458000000000000000e+03,-8.221267677410330066e+01,1.172019577026367188e+02,-1.244393253326416016e+01
9.459000000000000000e+03,-8.221222609566208916e+01,1.172019653320312500e+02,-1.244384670257568359e+01
9.460000000000000000e+03,-8.221178477143043040e+01,1.172019805908203125e+02,-1.244376087188720703e+01
9.461000000000000000e+03,-8.221134188747049620e+01,1.172019805908203125e+02,-1.244367408752441406e+01
9.462000000000000000e+03,-8.221089583985826721e+01,1.172019958496093750e+02,-1.244358825683593750e+01
9.463000000000000000e+03,-8.221045015890133811e+01,1.172020111083984375e+02,-1.244350147247314453e+01
9.464000000000000000e+03,-8.221000388204589626e+01,1.172020111083984375e+02,-1.244341564178466797e+01
9.465000000000000000e+03,-8.220956246278079504e+01,1.172020263671875000e+02,-1.244332885742187500e+01
9.466000000000000000e+03,-8.220911659787979886e+01,1.172020263671875000e+02,-1.244324302673339844e+01
9.467000000000000000e+03,-8.220867847595670241e+01,1.172020263671875000e+02,-1.244315814971923828e+01
9.468000000000000000e+03,-8.220822789153260146e+01,1.172020339965820312e+02,-1.244307231903076172e+01
9.469000000000000000e+03,-8.220778633208263386e+01,1.172020492553710938e+02,-1.244298648834228516e+01
9.470000000000000000e+03,-8.220734097009854224e+01,1.172020645141601562e+02,-1.244290161132812500e+01
9.471000000000000000e+03,-8.220690334784366371e+01,1.172020645141601562e+02,-1.244281578063964844e+01
9.472000000000000000e+03,-8.220645807639434111e+01,1.172020645141601562e+02,-1.244273090362548828e+01
9.473000000000000000e+03,-8.220601701736146083e+01,1.172020797729492188e+02,-1.244264507293701172e+01
9.474000000000000000e+03,-8.220557119579561345e+01,1.172020950317382812e+02,-1.244256019592285156e+01
9.475000000000000000e+03,-8.220512189498678879e+01,1.172020950317382812e+02,-1.244247436523437500e+01
9.476000000000000000e+03,-8.220467648571671759e+01,1.172021026611328125e+02,-1.244238948822021484e+01
9.477000000000000000e+03,-8.220423913185607034e+01,1.172021179199218750e+02,-1.244230365753173828e+01
9.478000000000000000e+03,-8.220378932811516393e+01,1.172021179199218750e+02,-1.244221878051757812e+01
9.479000000000000000e+03,-8.220334405548422296e+01,1.172021331787109375e+02,-1.244213294982910156e+01
9.480000000000000000e+03,-8.220289914879219850e+01,1.172021331787109375e+02,-1.244204807281494141e+01
9.481000000000000000e+03,-8.220246165361314183e+01,1.172021331787109375e+02,-1.244196128845214844e+01
9.482000000000000000e+03,-8.220200979234347471e+01,1.172021484375000000e+02,-1.244187545776367188e+01
9.483000000000000000e+03,-8.220157622905895778e+01,1.172021636962890625e+02,-1.244178867340087891e+01
9.484000000000000000e+03,-8.220113150342322683e+01,1.172021713256835938e+02,-1.244170284271240234e+01
9.485000000000000000e+03,-8.220068618306827091e+01,1.172021713256835938e+02,-1.244161701202392578e+01
9.486000000000000000e+03,-8.220024538970079675e+01,1.172021713256835938e+02,-1.244153118133544922e+01
9.487000000000000000e+03,-8.219980496113041113e+01,1.172021865844726562e+02,-1.244144630432128906e+01
9.488000000000000000e+03,-8.219935529635394289e+01,1.172022018432617188e+02,-1.244136047363281250e+01
