distance,path_loss,shadowing,fast_fading,total
860.4302151075539,-6.973355041907124,6.365525519951321,-6.727222480847884,-7.335052002803687
865.4327163581792,-7.004170829041655,6.42972809856369,-2.1924127727930545,-2.766855503271019
870.4352176088045,-7.034908721953489,6.491296324920985,-3.3773664080862256,-3.920978805118729
875.4377188594298,-7.065569113442238,6.54883376429683,4.634888956494239,4.118153607348831
880.4402201100551,-7.096152393343822,6.602126789243661,2.1240346475176084,1.6300090434174468
885.4427213606804,-7.126658948560195,6.65182202553933,-10.915484334385006,-11.390321257405871
890.4452226113057,-7.157089163088715,6.697485954578733,6.682581390074477,6.2229781815644944
895.4477238619311,-7.1874434180511475,6.739267949475388,-11.295478047461032,-11.74365351603679
900.4502251125564,-7.217722091722307,6.777073392384975,-11.446492055257377,-11.887140754594709
905.4527263631817,-7.2479255595583405,6.810367202754108,-6.1221556007185916,-6.559713957522824
910.455227613807,-7.27805419422466,6.840021617526968,-3.255959247993947,-3.693991824691639
915.4577288644323,-7.308108365623537,6.865271458805916,1.4768704357584506,1.0340335289408298
920.4602301150576,-7.338088440921343,6.886711876314406,5.094008136169392,4.642631571562455
925.4627313656829,-7.367994784575485,6.903883050542694,1.9456405147387335,1.4815287807059425
930.4652326163082,-7.397827758360952,6.916221005183773,6.7770592461755275,6.295452492998348
935.4677338669335,-7.427587721396611,6.924604142665985,-4.3371979100405795,-4.840181488771205
940.4702351175589,-7.457275030171127,6.928488782045148,-6.463263856130052,-6.99205010425603
945.4727363681842,-7.486890038568586,6.928481958974312,-6.5546135327761155,-7.11302161237039
950.4752376188095,-7.51643309789381,6.924269575098565,2.330747544241718,1.7385840214464734
955.4777388694348,-7.54590455689736,6.916205521816037,-7.481175026210025,-8.110874061291348
960.4802401200601,-7.575304761800236,6.903187481619215,5.594209033446865,4.9220917532658435
965.4827413706854,-7.604634056318288,6.886223580198216,6.890562902700832,6.172152426580761
970.4852426213107,-7.633892781686313,6.865383214705188,5.584139567066086,4.815630000084961
975.487743871936,-7.663081276681897,6.839676122602225,-3.6487052816355954,-4.472110435715267
980.4902451225613,-7.692199877648926,6.810644123205259,-0.5840989087508415,-1.4656546631945087
985.4927463731867,-7.721248918520869,6.777140203998092,1.894532258625535,0.9504235441027582
990.495247623812,-7.750228730843723,6.740361014269919,7.757698175141567,6.747830458567762
995.4977488744373,-7.779139643798752,6.6991910121593135,-4.485166711803473,-5.565115343442911
1000.5002501250626,-7.807981984224895,6.6541451809708025,3.20488896777416,2.0510521645200672
1005.5027513756879,-7.836756076640956,6.6055288571119375,-1.1186439764807654,-2.349871196009784
1010.5052526263132,-7.865462243267492,6.553031277807259,-0.2700620454439411,-1.5824930109041746
1015.5077538769385,-7.894100804048483,6.497200759342361,2.1713240007056367,0.7744239559995147
1020.5102551275638,-7.92267207667272,6.438064512489304,-2.3292560695976476,-3.8138636337810636
1025.5127563781891,-7.951176376594943,6.375609682388994,-4.108153272718761,-5.68371996692471
1030.5152576288144,-7.979614017056752,6.30988956876783,1.8858064076807008,0.21608195939177888
1035.5177588794397,-8.00798530910725,6.2409631040132005,7.17786593473631,5.410843729642261
1040.520260130065,-8.036290561623469,6.168738071544566,-2.797720540019486,-4.665273030098389
1045.5227613806903,-8.06453008133053,6.0936746877931744,-0.9688142282567249,-2.9396696217940796
1050.5252626313156,-8.092704172821598,6.01665697567137,0.1198241036133707,-1.9562230935368579
1055.5277638819412,-8.1208131385776,5.936702551494019,-3.838023502050521,-6.022134089134101
1060.5302651325665,-8.14885727898669,5.854837151461202,-0.4922320241837448,-2.7862521517092325
1065.5327663831918,-8.176836892363532,5.770743567840668,3.6366128020126824,1.2305194774898185
