step,rx_x_m,rx_y_m,rx_z_m,loss,power_db,ground_truth_power_db
3.190000000000000000e+02,9.999835014343261719e+00,-2.243722119601443410e-04,1.500000000000000000e+00,2.382148522883653641e-08,-9.545270415700730382e+01,-9.545272361794536664e+01
3.200000000000000000e+02,9.999846458435058594e+00,-2.082268183585256338e-04,1.500000000000000000e+00,2.111482899636030197e-08,-9.545270373394441776e+01,-9.545272361794536664e+01
3.210000000000000000e+02,9.999857902526855469e+00,-1.930404250742867589e-04,1.500000000000000000e+00,1.718581188470125198e-08,-9.545270669538560071e+01,-9.545272361794536664e+01
3.220000000000000000e+02,9.999868392944335938e+00,-1.787551009329035878e-04,1.500000000000000000e+00,1.434818841516971588e-08,-9.545270796457529627e+01,-9.545272361794536664e+01
3.230000000000000000e+02,9.999877929687500000e+00,-1.653081999393180013e-04,1.500000000000000000e+00,1.312582753598690033e-08,-9.545270796457529627e+01,-9.545272361794536664e+01
3.240000000000000000e+02,9.999887466430664062e+00,-1.526826235931366682e-04,1.500000000000000000e+00,1.133594196289777756e-08,-9.545270965682880160e+01,-9.545272361794536664e+01
3.250000000000000000e+02,9.999896049499511719e+00,-1.408466050634160638e-04,1.500000000000000000e+00,9.502400644123554230e-09,-9.545270838763860866e+01,-9.545272361794536664e+01
3.260000000000000000e+02,9.999904632568359375e+00,-1.297366397920995951e-04,1.500000000000000000e+00,8.090864866971969604e-09,-9.545271177214659986e+01,-9.545272361794536664e+01
3.270000000000000000e+02,9.999912261962890625e+00,-1.193306161439977586e-04,1.500000000000000000e+00,6.548361852765083313e-09,-9.545271346440159732e+01,-9.545272361794536664e+01
3.280000000000000000e+02,9.999919891357421875e+00,-1.095858897315338254e-04,1.500000000000000000e+00,5.733454599976539612e-09,-9.545271473359326819e+01,-9.545272361794536664e+01
3.290000000000000000e+02,9.999926567077636719e+00,-1.004474179353564978e-04,1.500000000000000000e+00,4.845787771046161652e-09,-9.545271515665723427e+01,-9.545272361794536664e+01
3.300000000000000000e+02,9.999933242797851562e+00,-9.188232070300728083e-05,1.500000000000000000e+00,4.147295840084552765e-09,-9.545271515665723427e+01,-9.545272361794536664e+01
3.310000000000000000e+02,9.999938964843750000e+00,-8.385665569221600890e-05,1.500000000000000000e+00,3.681634552776813507e-09,-9.545271600278530855e+01,-9.545272361794536664e+01
3.320000000000000000e+02,9.999944686889648438e+00,-7.638412353117018938e-05,1.500000000000000000e+00,2.764863893389701843e-09,-9.545271600278530855e+01,-9.545272361794536664e+01
3.330000000000000000e+02,9.999949455261230469e+00,-6.938511069165542722e-05,1.500000000000000000e+00,2.299202606081962585e-09,-9.545271769504195447e+01,-9.545272361794536664e+01
3.340000000000000000e+02,9.999954223632812500e+00,-6.285255949478596449e-05,1.500000000000000000e+00,2.022716216742992401e-09,-9.545271811810620477e+01,-9.545272361794536664e+01
3.350000000000000000e+02,9.999958992004394531e+00,-5.676779619534499943e-05,1.500000000000000000e+00,1.586158759891986847e-09,-9.545271981036366071e+01,-9.545272361794536664e+01
3.360000000000000000e+02,9.999962806701660156e+00,-5.112654253025539219e-05,1.500000000000000000e+00,1.367880031466484070e-09,-9.545271854117049770e+01,-9.545272361794536664e+01
3.370000000000000000e+02,9.999966621398925781e+00,-4.586798968375660479e-05,1.500000000000000000e+00,1.295120455324649811e-09,-9.545271854117049770e+01,-9.545272361794536664e+01
3.380000000000000000e+02,9.999970436096191406e+00,-4.098193312529474497e-05,1.500000000000000000e+00,9.458744898438453674e-10,-9.545272023342812417e+01,-9.545272361794536664e+01
3.390000000000000000e+02,9.999974250793457031e+00,-3.645926699391566217e-05,1.500000000000000000e+00,6.548361852765083313e-10,-9.545271981036366071e+01,-9.545272361794536664e+01
3.400000000000000000e+02,9.999977111816406250e+00,-3.230442962376400828e-05,1.500000000000000000e+00,5.238689482212066650e-10,-9.545272065649264448e+01,-9.545272361794536664e+01
3.410000000000000000e+02,9.999979972839355469e+00,-2.845148992491886020e-05,1.500000000000000000e+00,3.783497959375381470e-10,-9.545272107955719321e+01,-9.545272361794536664e+01
3.420000000000000000e+02,9.999982833862304688e+00,-2.487056008249055594e-05,1.500000000000000000e+00,3.783497959375381470e-10,-9.545272107955719321e+01,-9.545272361794536664e+01
3.430000000000000000e+02,9.999985694885253906e+00,-2.156267692043911666e-05,1.500000000000000000e+00,2.037268131971359253e-10,-9.545272150262178457e+01,-9.545272361794536664e+01
3.440000000000000000e+02,9.999987602233886719e+00,-1.851347406045533717e-05,1.500000000000000000e+00,2.764863893389701843e-10,-9.545272065649264448e+01,-9.545272361794536664e+01
3.450000000000000000e+02,9.999989509582519531e+00,-1.567205981700681150e-05,1.500000000000000000e+00,1.600710675120353699e-10,-9.545272065649264448e+01,-9.545272361794536664e+01
3.460000000000000000e+02,9.999991416931152344e+00,-1.305864316236693412e-05,1.500000000000000000e+00,8.731149137020111084e-11,-9.545272065649264448e+01,-9.545272361794536664e+01
3.470000000000000000e+02,9.999993324279785156e+00,-1.067436915036523715e-05,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272150262178457e+01,-9.545272361794536664e+01
3.480000000000000000e+02,9.999995231628417969e+00,-8.513875400240067393e-06,1.500000000000000000e+00,4.365574568510055542e-11,-9.545272234875110939e+01,-9.545272361794536664e+01
3.490000000000000000e+02,9.999997138977050781e+00,-6.525102890009293333e-06,1.500000000000000000e+00,1.455191522836685181e-11,-9.545272404101019958e+01,-9.545272361794536664e+01
3.500000000000000000e+02,9.999998092651367188e+00,-4.691079993790481240e-06,1.500000000000000000e+00,1.455191522836685181e-11,-9.545272234875110939e+01,-9.545272361794536664e+01
3.510000000000000000e+02,9.999999046325683594e+00,-2.996505145347327925e-06,1.500000000000000000e+00,1.455191522836685181e-11,-9.545272319488056212e+01,-9.545272361794536664e+01
3.520000000000000000e+02,1.000000000000000000e+01,-1.427582674295990728e-06,1.500000000000000000e+00,1.455191522836685181e-11,-9.545272361794536664e+01,-9.545272361794536664e+01
3.530000000000000000e+02,1.000000095367431641e+01,-1.317379272336438589e-08,1.500000000000000000e+00,0.000000000000000000e+00,-9.545272361794536664e+01,-9.545272361794536664e+01
3.540000000000000000e+02,1.000000190734863281e+01,1.261933789464819711e-06,1.500000000000000000e+00,0.000000000000000000e+00,-9.545272361794536664e+01,-9.545272361794536664e+01
3.550000000000000000e+02,1.000000286102294922e+01,2.411454715911531821e-06,1.500000000000000000e+00,0.000000000000000000e+00,-9.545272361794536664e+01,-9.545272361794536664e+01
3.560000000000000000e+02,1.000000381469726562e+01,3.447753897489747033e-06,1.500000000000000000e+00,0.000000000000000000e+00,-9.545272319488056212e+01,-9.545272361794536664e+01
3.570000000000000000e+02,1.000000476837158203e+01,4.381980033940635622e-06,1.500000000000000000e+00,0.000000000000000000e+00,-9.545272361794536664e+01,-9.545272361794536664e+01
3.580000000000000000e+02,1.000000572204589844e+01,5.224183041718788445e-06,1.500000000000000000e+00,0.000000000000000000e+00,-9.545272361794536664e+01,-9.545272361794536664e+01
3.590000000000000000e+02,1.000000572204589844e+01,5.972231065243249759e-06,1.500000000000000000e+00,4.365574568510055542e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.600000000000000000e+02,1.000000572204589844e+01,6.617789040319621563e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.610000000000000000e+02,1.000000572204589844e+01,7.170903245423687622e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.620000000000000000e+02,1.000000572204589844e+01,7.640630428795702755e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.630000000000000000e+02,1.000000572204589844e+01,8.035137398110236973e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.640000000000000000e+02,1.000000572204589844e+01,8.361785148736089468e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.650000000000000000e+02,1.000000572204589844e+01,8.627211173006799072e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.660000000000000000e+02,1.000000572204589844e+01,8.795200301392469555e-06,1.500000000000000000e+00,7.275957614183425903e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.670000000000000000e+02,1.000000572204589844e+01,8.875236744643189013e-06,1.500000000000000000e+00,7.275957614183425903e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.680000000000000000e+02,1.000000572204589844e+01,8.875869752955622971e-06,1.500000000000000000e+00,7.275957614183425903e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.690000000000000000e+02,1.000000572204589844e+01,8.804807293927296996e-06,1.500000000000000000e+00,7.275957614183425903e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.700000000000000000e+02,1.000000572204589844e+01,8.668998816574458033e-06,1.500000000000000000e+00,7.275957614183425903e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.710000000000000000e+02,1.000000572204589844e+01,8.474708920402918011e-06,1.500000000000000000e+00,7.275957614183425903e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.720000000000000000e+02,1.000000572204589844e+01,8.270195394288748503e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.730000000000000000e+02,1.000000572204589844e+01,8.056418664637021720e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.740000000000000000e+02,1.000000572204589844e+01,7.834246389393229038e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.750000000000000000e+02,1.000000572204589844e+01,7.604458460264140740e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.760000000000000000e+02,1.000000572204589844e+01,7.367759280896279961e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.770000000000000000e+02,1.000000572204589844e+01,7.124783678591484204e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.780000000000000000e+02,1.000000572204589844e+01,6.876103725517168641e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.790000000000000000e+02,1.000000572204589844e+01,6.622235559916589409e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.800000000000000000e+02,1.000000572204589844e+01,6.363644388329703361e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.810000000000000000e+02,1.000000572204589844e+01,6.100749487814027816e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.820000000000000000e+02,1.000000572204589844e+01,5.833928753418149427e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.830000000000000000e+02,1.000000572204589844e+01,5.563523245655233040e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.840000000000000000e+02,1.000000572204589844e+01,5.289839918987127021e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.850000000000000000e+02,1.000000572204589844e+01,5.013156169297872111e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.860000000000000000e+02,1.000000572204589844e+01,4.752060249302303419e-06,1.500000000000000000e+00,4.365574568510055542e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.870000000000000000e+02,1.000000572204589844e+01,4.548632659862050787e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.880000000000000000e+02,1.000000572204589844e+01,4.397238171804929152e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.890000000000000000e+02,1.000000572204589844e+01,4.292796347726834938e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.900000000000000000e+02,1.000000572204589844e+01,4.230727427056990564e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.910000000000000000e+02,1.000000572204589844e+01,4.206903213344048709e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.920000000000000000e+02,1.000000572204589844e+01,4.217602509015705436e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.930000000000000000e+02,1.000000572204589844e+01,4.259470188117120415e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.940000000000000000e+02,1.000000572204589844e+01,4.329482180764898658e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.950000000000000000e+02,1.000000572204589844e+01,4.424912276590475813e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.960000000000000000e+02,1.000000572204589844e+01,4.543303020909661427e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.970000000000000000e+02,1.000000572204589844e+01,4.682439339376287535e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.980000000000000000e+02,1.000000572204589844e+01,4.840324436372611672e-06,1.500000000000000000e+00,2.910383045673370361e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
3.990000000000000000e+02,1.000000572204589844e+01,4.970710051566129550e-06,1.500000000000000000e+00,4.365574568510055542e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
4.000000000000000000e+02,1.000000572204589844e+01,5.076290108263492584e-06,1.500000000000000000e+00,4.365574568510055542e-11,-9.545272446407508937e+01,-9.545272361794536664e+01
