step,power_db,alpha_deg,beta_deg,gamma_deg
4.011000000000000000e+03,-9.167095077732746233e+01,2.690303325653076172e-01,1.524660682678222656e+01,3.425949811935424805e+00
4.012000000000000000e+03,-9.167094794365617361e+01,2.690823972225189209e-01,1.524927711486816406e+01,3.426338672637939453e+00
4.013000000000000000e+03,-9.167094546419532719e+01,2.691344618797302246e-01,1.525194835662841797e+01,3.426727294921875000e+00
4.014000000000000000e+03,-9.167094192211084192e+01,2.691865265369415283e-01,1.525461864471435547e+01,3.427115678787231445e+00
4.015000000000000000e+03,-9.167093944265343453e+01,2.692385315895080566e-01,1.525728797912597656e+01,3.427504301071166992e+00
4.016000000000000000e+03,-9.167093625478167951e+01,2.692905664443969727e-01,1.525995635986328125e+01,3.427892446517944336e+00
4.017000000000000000e+03,-9.167093412953516918e+01,2.693425714969635010e-01,1.526262378692626953e+01,3.428280830383300781e+00
4.018000000000000000e+03,-9.167093129587473754e+01,2.693945765495300293e-01,1.526529121398925781e+01,3.428668737411499023e+00
4.019000000000000000e+03,-9.167092739959470293e+01,2.694465517997741699e-01,1.526795768737792969e+01,3.429056882858276367e+00
4.020000000000000000e+03,-9.167092527435249849e+01,2.694985270500183105e-01,1.527062320709228516e+01,3.429444789886474609e+00
4.021000000000000000e+03,-9.167092137807784979e+01,2.695504724979400635e-01,1.527328872680664062e+01,3.429832696914672852e+00
4.022000000000000000e+03,-9.167091996125157038e+01,2.696024179458618164e-01,1.527595424652099609e+01,3.430220603942871094e+00
4.023000000000000000e+03,-9.167091606498168233e+01,2.696543335914611816e-01,1.527861881256103516e+01,3.430608034133911133e+00
4.024000000000000000e+03,-9.167091358553902580e+01,2.697062492370605469e-01,1.528128242492675781e+01,3.430995702743530273e+00
4.025000000000000000e+03,-9.167091004348054639e+01,2.697581350803375244e-01,1.528394412994384766e+01,3.431383132934570312e+00
4.026000000000000000e+03,-9.167090827245239382e+01,2.698100507259368896e-01,1.528660583496093750e+01,3.431770563125610352e+00
4.027000000000000000e+03,-9.167090543880885889e+01,2.698619067668914795e-01,1.528926849365234375e+01,3.432157754898071289e+00
4.028000000000000000e+03,-9.167090225096205813e+01,2.699137628078460693e-01,1.529192829132080078e+01,3.432544946670532227e+00
4.029000000000000000e+03,-9.167089941732244540e+01,2.699656486511230469e-01,1.529458904266357422e+01,3.432931900024414062e+00
4.030000000000000000e+03,-9.167089693788929594e+01,2.700174748897552490e-01,1.529724979400634766e+01,3.433318853378295898e+00
4.031000000000000000e+03,-9.167089410425313645e+01,2.700693309307098389e-01,1.529990768432617188e+01,3.433705806732177734e+00
4.032000000000000000e+03,-9.167089162482304232e+01,2.701211273670196533e-01,1.530256652832031250e+01,3.434092521667480469e+00
4.033000000000000000e+03,-9.167088879119035028e+01,2.701729536056518555e-01,1.530522537231445312e+01,3.434479236602783203e+00
4.034000000000000000e+03,-9.167088595755950564e+01,2.702247202396392822e-01,1.530788230895996094e+01,3.434865951538085938e+00
4.035000000000000000e+03,-9.167088241552356465e+01,2.702765166759490967e-01,1.531053924560546875e+01,3.435252428054809570e+00
4.036000000000000000e+03,-9.167087993610012120e+01,2.703282833099365234e-01,1.531319427490234375e+01,3.435638666152954102e+00
4.037000000000000000e+03,-9.167087674827206456e+01,2.703800499439239502e-01,1.531584930419921875e+01,3.436025142669677734e+00
4.038000000000000000e+03,-9.167087462305465806e+01,2.704317867755889893e-01,1.531850528717041016e+01,3.436411142349243164e+00
4.039000000000000000e+03,-9.167087178943306469e+01,2.704834938049316406e-01,1.532115840911865234e+01,3.436797380447387695e+00
4.040000000000000000e+03,-9.167086895581333295e+01,2.705352008342742920e-01,1.532381248474121094e+01,3.437183380126953125e+00
4.041000000000000000e+03,-9.167086541379123332e+01,2.705869078636169434e-01,1.532646560668945312e+01,3.437569379806518555e+00
4.042000000000000000e+03,-9.167086151757030166e+01,2.706386148929595947e-01,1.532911777496337891e+01,3.437955141067504883e+00
4.043000000000000000e+03,-9.167086010076354796e+01,2.706902921199798584e-01,1.533176898956298828e+01,3.438340902328491211e+00
4.044000000000000000e+03,-9.167085655874869587e+01,2.707419395446777344e-01,1.533442115783691406e+01,3.438726663589477539e+00
4.045000000000000000e+03,-9.167085372513888331e+01,2.707935869693756104e-01,1.533707141876220703e+01,3.439112186431884766e+00
4.046000000000000000e+03,-9.167085159993274601e+01,2.708452045917510986e-01,1.533972167968750000e+01,3.439497709274291992e+00
4.047000000000000000e+03,-9.167084876632617352e+01,2.708968520164489746e-01,1.534237003326416016e+01,3.439882755279541016e+00
4.048000000000000000e+03,-9.167084699532301784e+01,2.709484398365020752e-01,1.534501838684082031e+01,3.440268039703369141e+00
4.049000000000000000e+03,-9.167084345331883810e+01,2.710000276565551758e-01,1.534766674041748047e+01,3.440653324127197266e+00
4.050000000000000000e+03,-9.167084061971758047e+01,2.710516154766082764e-01,1.535031318664550781e+01,3.441038370132446289e+00
4.051000000000000000e+03,-9.167083814031799704e+01,2.711031734943389893e-01,1.535295963287353516e+01,3.441423416137695312e+00
4.052000000000000000e+03,-9.167083530672022107e+01,2.711547315120697021e-01,1.535560607910156250e+01,3.441808223724365234e+00
4.053000000000000000e+03,-9.167083211892490624e+01,2.712062895298004150e-01,1.535825157165527344e+01,3.442193269729614258e+00
4.054000000000000000e+03,-9.167083034792852914e+01,2.712578177452087402e-01,1.536089611053466797e+01,3.442577838897705078e+00
4.055000000000000000e+03,-9.167082609754017142e+01,2.713093459606170654e-01,1.536354160308837891e+01,3.442962408065795898e+00
4.056000000000000000e+03,-9.167082468074497115e+01,2.713608741760253906e-01,1.536618518829345703e+01,3.443346738815307617e+00
4.057000000000000000e+03,-9.167081936776710904e+01,2.714123725891113281e-01,1.536882781982421875e+01,3.443731307983398438e+00
4.058000000000000000e+03,-9.167081865937055341e+01,2.714638411998748779e-01,1.537146949768066406e+01,3.444115638732910156e+00
4.059000000000000000e+03,-9.167081547158745991e+01,2.715153098106384277e-01,1.537411117553710938e+01,3.444499969482421875e+00
4.060000000000000000e+03,-9.167081299220225787e+01,2.715667784214019775e-01,1.537675285339355469e+01,3.444884061813354492e+00
4.061000000000000000e+03,-9.167081015862086701e+01,2.716182172298431396e-01,1.537939262390136719e+01,3.445268154144287109e+00
4.062000000000000000e+03,-9.167080697084402630e+01,2.716696560382843018e-01,1.538203239440917969e+01,3.445652008056640625e+00
4.063000000000000000e+03,-9.167080449146365595e+01,2.717210650444030762e-01,1.538467216491699219e+01,3.446035861968994141e+00
4.064000000000000000e+03,-9.167080201208469248e+01,2.717725038528442383e-01,1.538731098175048828e+01,3.446419477462768555e+00
4.065000000000000000e+03,-9.167079882431383453e+01,2.718238830566406250e-01,1.538994884490966797e+01,3.446803092956542969e+00
4.066000000000000000e+03,-9.167079563654530716e+01,2.718752622604370117e-01,1.539258670806884766e+01,3.447186708450317383e+00
4.067000000000000000e+03,-9.167079244877912458e+01,2.719266116619110107e-01,1.539522361755371094e+01,3.447570323944091797e+00
4.068000000000000000e+03,-9.167078996940703917e+01,2.719779908657073975e-01,1.539785957336425781e+01,3.447953701019287109e+00
4.069000000000000000e+03,-9.167078749003637483e+01,2.720293104648590088e-01,1.540049457550048828e+01,3.448336839675903320e+00
4.070000000000000000e+03,-9.167078394808073938e+01,2.720806598663330078e-01,1.540312957763671875e+01,3.448719978332519531e+00
4.071000000000000000e+03,-9.167078182290876498e+01,2.721319496631622314e-01,1.540576362609863281e+01,3.449103116989135742e+00
4.072000000000000000e+03,-9.167077863515271474e+01,2.721832692623138428e-01,1.540839672088623047e+01,3.449486017227172852e+00
4.073000000000000000e+03,-9.167077615578850214e+01,2.722345292568206787e-01,1.541102981567382812e+01,3.449868917465209961e+00
4.074000000000000000e+03,-9.167077367642573904e+01,2.722858190536499023e-01,1.541366291046142578e+01,3.450252056121826172e+00
4.075000000000000000e+03,-9.167077119706436861e+01,2.723370790481567383e-01,1.541629409790039062e+01,3.450634717941284180e+00
4.076000000000000000e+03,-9.167076836351026259e+01,2.723883390426635742e-01,1.541892623901367188e+01,3.451017379760742188e+00
4.077000000000000000e+03,-9.167076588415193328e+01,2.724395692348480225e-01,1.542155742645263672e+01,3.451399803161621094e+00
4.078000000000000000e+03,-9.167076269640759278e+01,2.724907994270324707e-01,1.542418670654296875e+01,3.451782226562500000e+00
4.079000000000000000e+03,-9.167076021705248934e+01,2.725420296192169189e-01,1.542681598663330078e+01,3.452164649963378906e+00
4.080000000000000000e+03,-9.167075702931229841e+01,2.725932300090789795e-01,1.542944622039794922e+01,3.452546834945678711e+00
4.081000000000000000e+03,-9.167075525834654570e+01,2.726444303989410400e-01,1.543207359313964844e+01,3.452929019927978516e+00
4.082000000000000000e+03,-9.167075171641720033e+01,2.726956009864807129e-01,1.543470191955566406e+01,3.453310966491699219e+00
4.083000000000000000e+03,-9.167074959126097156e+01,2.727467715740203857e-01,1.543732833862304688e+01,3.453693151473999023e+00
4.084000000000000000e+03,-9.167074675772096271e+01,2.727979123592376709e-01,1.543995380401611328e+01,3.454074859619140625e+00
4.085000000000000000e+03,-9.167074356999066254e+01,2.728490829467773438e-01,1.544258022308349609e+01,3.454456806182861328e+00
4.086000000000000000e+03,-9.167074073645457588e+01,2.729001939296722412e-01,1.544520473480224609e+01,3.454838514328002930e+00
4.087000000000000000e+03,-9.167073825711200641e+01,2.729513049125671387e-01,1.544782924652099609e+01,3.455219984054565430e+00
4.088000000000000000e+03,-9.167073506938794480e+01,2.730024158954620361e-01,1.545045375823974609e+01,3.455601453781127930e+00
4.089000000000000000e+03,-9.167073223585740038e+01,2.730534970760345459e-01,1.545307636260986328e+01,3.455982923507690430e+00
4.090000000000000000e+03,-9.167072975651970523e+01,2.731045782566070557e-01,1.545569992065429688e+01,3.456364393234252930e+00
4.091000000000000000e+03,-9.167072727718341696e+01,2.731556296348571777e-01,1.545832252502441406e+01,3.456745624542236328e+00
4.092000000000000000e+03,-9.167072479784854977e+01,2.732066810131072998e-01,1.546094322204589844e+01,3.457126855850219727e+00
4.093000000000000000e+03,-9.167072231851507524e+01,2.732577025890350342e-01,1.546356487274169922e+01,3.457507848739624023e+00
4.094000000000000000e+03,-9.167071771404241076e+01,2.733087241649627686e-01,1.546618366241455078e+01,3.457888841629028320e+00
4.095000000000000000e+03,-9.167071700566242498e+01,2.733597457408905029e-01,1.546880340576171875e+01,3.458269596099853516e+00
4.096000000000000000e+03,-9.167071275538501141e+01,2.734107375144958496e-01,1.547142219543457031e+01,3.458650350570678711e+00
4.097000000000000000e+03,-9.167071063024783939e+01,2.734616994857788086e-01,1.547404003143310547e+01,3.459030866622924805e+00
4.098000000000000000e+03,-9.167070708835488801e+01,2.735126912593841553e-01,1.547665786743164062e+01,3.459411382675170898e+00
4.099000000000000000e+03,-9.167070425484260454e+01,2.735636532306671143e-01,1.547927570343017578e+01,3.459791898727416992e+00
4.100000000000000000e+03,-9.167070283808715203e+01,2.736146152019500732e-01,1.548189163208007812e+01,3.460172414779663086e+00
4.101000000000000000e+03,-9.167069858782357983e+01,2.736655473709106445e-01,1.548450756072998047e+01,3.460552692413330078e+00
4.102000000000000000e+03,-9.167069681688164451e+01,2.737164795398712158e-01,1.548712348937988281e+01,3.460932970046997070e+00
4.103000000000000000e+03,-9.167069398337608277e+01,2.737673819065093994e-01,1.548973751068115234e+01,3.461313009262084961e+00
4.104000000000000000e+03,-9.167069079568450718e+01,2.738182842731475830e-01,1.549235248565673828e+01,3.461693048477172852e+00
4.105000000000000000e+03,-9.167068796218285343e+01,2.738691866397857666e-01,1.549496650695800781e+01,3.462072849273681641e+00
4.106000000000000000e+03,-9.167068583705783169e+01,2.739200592041015625e-01,1.549757862091064453e+01,3.462452650070190430e+00
4.107000000000000000e+03,-9.167068264937222466e+01,2.739709019660949707e-01,1.550019168853759766e+01,3.462832212448120117e+00
4.108000000000000000e+03,-9.167068017006283753e+01,2.740217447280883789e-01,1.550280189514160156e+01,3.463212013244628906e+00
4.109000000000000000e+03,-9.167067733656810447e+01,2.740725874900817871e-01,1.550541305541992188e+01,3.463591575622558594e+00
4.110000000000000000e+03,-9.167067521144829811e+01,2.741234004497528076e-01,1.550802421569824219e+01,3.463970899581909180e+00
4.111000000000000000e+03,-9.167067131539796776e+01,2.741742134094238281e-01,1.551063346862792969e+01,3.464350223541259766e+00
4.112000000000000000e+03,-9.167066883609506078e+01,2.742249965667724609e-01,1.551324176788330078e+01,3.464729547500610352e+00
4.113000000000000000e+03,-9.167066706516524732e+01,2.742757797241210938e-01,1.551585102081298828e+01,3.465108633041381836e+00
4.114000000000000000e+03,-9.167066458586475619e+01,2.743265628814697266e-01,1.551845836639404297e+01,3.465487718582153320e+00
4.115000000000000000e+03,-9.167066139819475268e+01,2.743773162364959717e-01,1.552106571197509766e+01,3.465866804122924805e+00
4.116000000000000000e+03,-9.167065891889750162e+01,2.744280397891998291e-01,1.552367401123046875e+01,3.466245651245117188e+00
4.117000000000000000e+03,-9.167065608541663835e+01,2.744787931442260742e-01,1.552627944946289062e+01,3.466624498367309570e+00
4.118000000000000000e+03,-9.167065254356816695e+01,2.745295166969299316e-01,1.552888488769531250e+01,3.467003107070922852e+00
4.119000000000000000e+03,-9.167064971009146745e+01,2.745802402496337891e-01,1.553149032592773438e+01,3.467381954193115234e+00
4.120000000000000000e+03,-9.167064829335382115e+01,2.746309340000152588e-01,1.553409481048583984e+01,3.467760324478149414e+00
4.121000000000000000e+03,-9.167064581406404500e+01,2.746816277503967285e-01,1.553669834136962891e+01,3.468138694763183594e+00
4.122000000000000000e+03,-9.167064120967248186e+01,2.747322916984558105e-01,1.553930091857910156e+01,3.468517065048217773e+00
4.123000000000000000e+03,-9.167063943875393761e+01,2.747829556465148926e-01,1.554190349578857422e+01,3.468895435333251953e+00
4.124000000000000000e+03,-9.167063766783614653e+01,2.748335897922515869e-01,1.554450607299804688e+01,3.469273567199707031e+00
4.125000000000000000e+03,-9.167063306345320939e+01,2.748842239379882812e-01,1.554710578918457031e+01,3.469651699066162109e+00
4.126000000000000000e+03,-9.167063093835506038e+01,2.749348282814025879e-01,1.554970645904541016e+01,3.470029592514038086e+00
4.127000000000000000e+03,-9.167062845907517499e+01,2.749854624271392822e-01,1.555230712890625000e+01,3.470407485961914062e+00
4.128000000000000000e+03,-9.167062597979672489e+01,2.750360369682312012e-01,1.555490589141845703e+01,3.470785140991210938e+00
4.129000000000000000e+03,-9.167062350051966746e+01,2.750866413116455078e-01,1.555750560760498047e+01,3.471163034439086914e+00
4.130000000000000000e+03,-9.167062066706192525e+01,2.751371860504150391e-01,1.556010437011718750e+01,3.471540689468383789e+00
4.131000000000000000e+03,-9.167061783360603044e+01,2.751877605915069580e-01,1.556270122528076172e+01,3.471918106079101562e+00
4.132000000000000000e+03,-9.167061570851531371e+01,2.752382755279541016e-01,1.556529808044433594e+01,3.472295522689819336e+00
4.133000000000000000e+03,-9.167061252088119261e+01,2.752888202667236328e-01,1.556789588928222656e+01,3.472672939300537109e+00
4.134000000000000000e+03,-9.167061004161183746e+01,2.753393352031707764e-01,1.557049083709716797e+01,3.473050117492675781e+00
4.135000000000000000e+03,-9.167060720816287755e+01,2.753898501396179199e-01,1.557308673858642578e+01,3.473427295684814453e+00
4.136000000000000000e+03,-9.167060508307736200e+01,2.754403650760650635e-01,1.557568073272705078e+01,3.473804235458374023e+00
4.137000000000000000e+03,-9.167060295799288383e+01,2.754908502101898193e-01,1.557827377319335938e+01,3.474181175231933594e+00
4.138000000000000000e+03,-9.167059835364676701e+01,2.755413055419921875e-01,1.558086776733398438e+01,3.474558115005493164e+00
4.139000000000000000e+03,-9.167059658274570211e+01,2.755917608737945557e-01,1.558345985412597656e+01,3.474934816360473633e+00
