col row val
111 6 -0.008170
112 6 -0.175903
113 6 0.254465
114 6 0.054482
115 6 0.172798
116 6 -0.136718
117 6 -0.227771
118 6 0.106192
119 6 0.636124
120 6 0.310895
121 6 0.090019
122 6 0.354732
123 6 0.035625
124 6 -0.224673
125 6 -0.148987
126 6 -0.135486
127 6 -0.077277

0 7 -0.375916
1 7 -0.322063
2 7 -0.053841
3 7 -0.228405
4 7 -0.029894
5 7 0.173648
6 7 0.016719
7 7 -0.383236
8 7 -0.176526
9 7 -0.174887
10 7 0.017463
11 7 -0.665190
12 7 -0.254390
13 7 -0.307878
14 7 -0.157487
15 7 -0.219371
16 7 -0.320025
17 7 -0.161459
18 7 0.028444
19 7 -0.393721
20 7 0.044539
21 7 0.313492
22 7 0.209624
23 7 -0.092066
24 7 0.377967
25 7 -0.316807
26 7 0.196525
27 7 -0.081071
28 7 0.282048
29 7 -0.361706
30 7 0.050048
31 7 0.040084
32 7 0.071930
33 7 -0.245822
34 7 -0.104398
35 7 0.076862
36 7 -0.363879
37 7 0.035301
38 7 0.200819
39 7 0.072088
40 7 0.097165
41 7 0.321340
42 7 -0.023226
43 7 0.097518
44 7 0.057172
45 7 -0.363749
46 7 0.020293
47 7 -0.060219
48 7 -0.005087
49 7 -0.049115
50 7 0.160169
51 7 -0.266435
52 7 0.124115
53 7 0.138078
54 7 0.216003
55 7 0.012042
56 7 0.231785
57 7 -0.157872
58 7 -0.157700
59 7 0.392889
60 7 0.449506
61 7 -0.023756
62 7 0.327750
63 7 -0.019329
64 7 -0.098788
65 7 -0.468222
66 7 -0.081602
67 7 -0.028372
68 7 0.380726
69 7 0.061151
70 7 -0.010420
71 7 -0.069311
72 7 -0.015021
73 7 -0.216200
74 7 0.145241
75 7 -0.482911
76 7 0.117590
77 7 0.034781
78 7 0.353403
79 7 0.017477
80 7 0.012105
81 7 0.065669
82 7 -0.225091
83 7 0.148563
84 7 0.294651
85 7 -0.027840
86 7 0.300118
87 7 -0.245505
88 7 -0.201541
89 7 -0.069346
90 7 -0.151365
91 7 0.052776
92 7 -0.132814
93 7 0.134823
94 7 -0.210796
95 7 0.218085
96 7 -0.177194
97 7 0.005637
98 7 -0.162647
99 7 -0.085993
100 7 -0.113117
101 7 0.183791
102 7 0.037911
103 7 0.239289
104 7 0.205134
